"id","question","sparql","answer","frame"
"109","Qual era la lavoro di Filippo I di Borgogna?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q19254> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"110","Qual è la lavoro di Filippo I di Borgogna?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q19254> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"111","Qual era la lavoro di Hayam Wuruk?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q29085> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"112","Qual è la lavoro di Hayam Wuruk?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q29085> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"113","Qual era la lavoro di Iago ab Idwal ap Meurig?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q32735> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"114","Qual è la lavoro di Iago ab Idwal ap Meurig?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q32735> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"115","Qual era la lavoro di Giovanni VIII di Bisanzio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37062> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"116","Qual è la lavoro di Giovanni VIII di Bisanzio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37062> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"117","Qual era la lavoro di Costantino XI Lascaris?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37092> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"118","Qual è la lavoro di Costantino XI Lascaris?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37092> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"119","Qual era la lavoro di Sejong il Grande?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37682> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","linguista","NPP"
"120","Qual è la lavoro di Sejong il Grande?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37682> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","linguista","NPP"
"121","Qual era la lavoro di Romano III di Bisanzio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q41657> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"122","Qual è la lavoro di Romano III di Bisanzio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q41657> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"123","Qual era la lavoro di Michele V di Bisanzio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q41838> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"124","Qual è la lavoro di Michele V di Bisanzio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q41838> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"125","Qual era la lavoro di Re Artù?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q45792> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"126","Qual è la lavoro di Re Artù?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q45792> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"127","Qual era la lavoro di Xian?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7316> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"128","Qual è la lavoro di Xian?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7316> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"129","Qual era la lavoro di Carlo Magno?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q3044> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","sovrano","NPP"
"130","Qual è la lavoro di Carlo Magno?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q3044> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","sovrano","NPP"
"131","Qual era la lavoro di Zhi?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7293> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"132","Qual è la lavoro di Zhi?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7293> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"133","Qual era la lavoro di Bing?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7503> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"134","Qual è la lavoro di Bing?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7503> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"135","Qual era la lavoro di Akihito?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37979> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","biologo marino","NPP"
"136","Qual è la lavoro di Akihito?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37979> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","biologo marino","NPP"
"137","Qual era la lavoro di Akbar?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q8597> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"138","Qual è la lavoro di Akbar?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q8597> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"139","Qual era la lavoro di An?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7285> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"140","Qual è la lavoro di An?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7285> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"141","Qual era la lavoro di An?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7403> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"142","Qual è la lavoro di An?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7403> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"143","Qual era la lavoro di Leopoldo II del Belgio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q12967> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"144","Qual è la lavoro di Leopoldo II del Belgio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q12967> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"145","Qual era la lavoro di Enrico di Lussemburgo?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q16004> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","aristocratico","NPP"
"146","Qual è la lavoro di Enrico di Lussemburgo?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q16004> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","aristocratico","NPP"
"147","Qual era la lavoro di Carlo V d'Asburgo?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q32500> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"148","Qual è la lavoro di Carlo V d'Asburgo?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q32500> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"149","Qual era la lavoro di Cleopatra III?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40003> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","regina regnante","NPP"
"150","Qual è la lavoro di Cleopatra III?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40003> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","regina regnante","NPP"
"151","Qual era la lavoro di Saul?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q28730> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","politico","NPP"
"152","Qual è la lavoro di Saul?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q28730> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","politico","NPP"
"153","Qual era la lavoro di Shang?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7282> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"154","Qual è la lavoro di Shang?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7282> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"155","Qual era la lavoro di Huai?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7361> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"156","Qual è la lavoro di Huai?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7361> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"157","Qual era la lavoro di Nofret?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q45446> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"158","Qual è la lavoro di Nofret?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q45446> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"159","Qual era la lavoro di Salomone?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37085> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"160","Qual è la lavoro di Salomone?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37085> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"161","Qual era la lavoro di Luigi XIV di Francia?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7742> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","politico","NPP"
"162","Qual è la lavoro di Luigi XIV di Francia?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7742> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","politico","NPP"
"163","Qual era la lavoro di Zhao Zong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9891> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"164","Qual è la lavoro di Zhao Zong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9891> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"165","Qual era la lavoro di Qianlong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q19133> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","calligrafo","NPP"
"166","Qual è la lavoro di Qianlong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q19133> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","calligrafo","NPP"
"167","Qual era la lavoro di Ladislao I d'Ungheria?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q26486> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","politico","NPP"
"168","Qual è la lavoro di Ladislao I d'Ungheria?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q26486> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","politico","NPP"
"169","Qual era la lavoro di Giovanni I d'Ungheria?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q32607> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"170","Qual è la lavoro di Giovanni I d'Ungheria?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q32607> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"171","Qual era la lavoro di Maometto II?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q34503> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","poeta","NPP"
"172","Qual è la lavoro di Maometto II?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q34503> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","poeta","NPP"
"173","Qual era la lavoro di Huan?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7297> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"174","Qual è la lavoro di Huan?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7297> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"175","Qual era la lavoro di Ping?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7244> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"176","Qual è la lavoro di Ping?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7244> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"177","Qual era la lavoro di Chong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7292> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"178","Qual è la lavoro di Chong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7292> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"179","Qual era la lavoro di Hey Heussler?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q85097828> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","pittore","NPP"
"180","Qual è la lavoro di Hey Heussler?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q85097828> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","pittore","NPP"
"181","Qual era la lavoro di Cheng Di?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7234> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"182","Qual è la lavoro di Cheng Di?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7234> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"183","Qual era la lavoro di Liu He?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7228> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"184","Qual è la lavoro di Liu He?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7228> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"185","Qual era la lavoro di Imperatore Ming?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7271> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"186","Qual è la lavoro di Imperatore Ming?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7271> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"187","Qual era la lavoro di Regina Vittoria?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9439> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"188","Qual è la lavoro di Regina Vittoria?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9439> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"189","Qual era la lavoro di Jing Zong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9776> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"190","Qual è la lavoro di Jing Zong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9776> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"191","Qual era la lavoro di Abele di Danimarca?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q27932> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"192","Qual è la lavoro di Abele di Danimarca?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q27932> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"193","Qual era la lavoro di Enrico VIII d'Inghilterra?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q38370> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","compositore","NPP"
"194","Qual è la lavoro di Enrico VIII d'Inghilterra?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q38370> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","compositore","NPP"
"195","Qual era la lavoro di Arsinoe II?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40234> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"196","Qual è la lavoro di Arsinoe II?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40234> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"197","Qual era la lavoro di Ahmad Shah Durrani?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q46798> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","poeta","NPP"
"198","Qual è la lavoro di Ahmad Shah Durrani?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q46798> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","poeta","NPP"
"199","Qual era la lavoro di Xuan?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7230> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"200","Qual è la lavoro di Xuan?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7230> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"201","Qual era la lavoro di Imperatore He?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7280> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"202","Qual è la lavoro di Imperatore He?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7280> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"203","Qual era la lavoro di Renzong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7453> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"204","Qual è la lavoro di Renzong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7453> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"205","Qual era la lavoro di Duanzong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7501> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"206","Qual è la lavoro di Duanzong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7501> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"207","Qual era la lavoro di Song Shenzong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7483> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","aristocratico","NPP"
"208","Qual è la lavoro di Song Shenzong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7483> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","aristocratico","NPP"
"209","Qual era la lavoro di Elisabetta II del Regno Unito?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9682> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"210","Qual è la lavoro di Elisabetta II del Regno Unito?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9682> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"211","Qual era la lavoro di Zhong Zong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9717> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"212","Qual è la lavoro di Zhong Zong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9717> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"213","Qual era la lavoro di Leopoldo III del Belgio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q12973> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","entomologo","NPP"
"214","Qual è la lavoro di Leopoldo III del Belgio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q12973> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","entomologo","NPP"
"215","Qual era la lavoro di Arsinoe III?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40258> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
