"id","question","sparql","answer","frame"
"270","Qual è la movimento artistico di Barnett Newman?","select  ?o    {    <http://dbpedia.org/resource/Barnett_Newman> <http://dbpedia.org/ontology/movement>  ?o    }","Color field","NPP"
"271","Qual era la movimento artistico di Barrington J. Bayley?","select  ?o    {    <http://dbpedia.org/resource/Barrington_J._Bayley> <http://dbpedia.org/ontology/movement>  ?o    }","New Wave science fiction","NPP"
"272","Qual è la movimento artistico di Barrington J. Bayley?","select  ?o    {    <http://dbpedia.org/resource/Barrington_J._Bayley> <http://dbpedia.org/ontology/movement>  ?o    }","New Wave science fiction","NPP"
"273","Qual era la movimento artistico di Bartholomeus Breenbergh?","select  ?o    {    <http://dbpedia.org/resource/Bartholomeus_Breenbergh> <http://dbpedia.org/ontology/movement>  ?o    }","Dutch Golden Age","NPP"
"274","Qual è la movimento artistico di Bartholomeus Breenbergh?","select  ?o    {    <http://dbpedia.org/resource/Bartholomeus_Breenbergh> <http://dbpedia.org/ontology/movement>  ?o    }","Dutch Golden Age","NPP"
"275","Qual era la movimento artistico di Bartolomé Esteban Murillo?","select  ?o    {    <http://dbpedia.org/resource/Bartolomé_Esteban_Murillo> <http://dbpedia.org/ontology/movement>  ?o    }","Baroque","NPP"
"276","Qual è la movimento artistico di Bartolomé Esteban Murillo?","select  ?o    {    <http://dbpedia.org/resource/Bartolomé_Esteban_Murillo> <http://dbpedia.org/ontology/movement>  ?o    }","Baroque","NPP"
"277","Qual era la movimento artistico di Bashshar ibn Burd?","select  ?o    {    <http://dbpedia.org/resource/Bashar_ibn_Burd> <http://dbpedia.org/ontology/movement>  ?o    }","Arabic literature","NPP"
"278","Qual è la movimento artistico di Bashshar ibn Burd?","select  ?o    {    <http://dbpedia.org/resource/Bashar_ibn_Burd> <http://dbpedia.org/ontology/movement>  ?o    }","Arabic literature","NPP"
"280","la movimento artistico di Bankim Chandra Chatterji","select  ?o    {    <http://dbpedia.org/resource/Bankim_Chandra_Chatterjee> <http://dbpedia.org/ontology/movement>  ?o    }","Bengali Renaissance","NPP"
"281","la movimento artistico di Barbara Hepworth","select  ?o    {    <http://dbpedia.org/resource/Barbara_Hepworth> <http://dbpedia.org/ontology/movement>  ?o    }","Abstract art","NPP"
"282","la movimento artistico di Barbara Kruger","select  ?o    {    <http://dbpedia.org/resource/Barbara_Kruger> <http://dbpedia.org/ontology/movement>  ?o    }","The Pictures Generation","NPP"
"283","la movimento artistico di Barbara Smith","select  ?o    {    <http://dbpedia.org/resource/Barbara_Smith> <http://dbpedia.org/ontology/movement>  ?o    }","Black feminism","NPP"
"284","la movimento artistico di Barnett Newman","select  ?o    {    <http://dbpedia.org/resource/Barnett_Newman> <http://dbpedia.org/ontology/movement>  ?o    }","Color field","NPP"
"285","la movimento artistico di Barrington J. Bayley","select  ?o    {    <http://dbpedia.org/resource/Barrington_J._Bayley> <http://dbpedia.org/ontology/movement>  ?o    }","New Wave science fiction","NPP"
"286","la movimento artistico di Bartholomeus Breenbergh","select  ?o    {    <http://dbpedia.org/resource/Bartholomeus_Breenbergh> <http://dbpedia.org/ontology/movement>  ?o    }","Dutch Golden Age","NPP"
"287","la movimento artistico di Bartolomé Esteban Murillo","select  ?o    {    <http://dbpedia.org/resource/Bartolomé_Esteban_Murillo> <http://dbpedia.org/ontology/movement>  ?o    }","Baroque","NPP"
"288","la movimento artistico di Bashshar ibn Burd","select  ?o    {    <http://dbpedia.org/resource/Bashar_ibn_Burd> <http://dbpedia.org/ontology/movement>  ?o    }","Arabic literature","NPP"
"290","Qual era la posizione di Baloncesto Fuenlabrada?","select  ?o    {    <http://dbpedia.org/resource/Baloncesto_Fuenlabrada> <http://dbpedia.org/ontology/location>  ?o    }","Spain","NPP"
"291","Qual è la posizione di Baloncesto Fuenlabrada?","select  ?o    {    <http://dbpedia.org/resource/Baloncesto_Fuenlabrada> <http://dbpedia.org/ontology/location>  ?o    }","Spain","NPP"
"292","Qual era la posizione di Baloncesto León?","select  ?o    {    <http://dbpedia.org/resource/Baloncesto_León> <http://dbpedia.org/ontology/location>  ?o    }","Spain","NPP"
"293","Qual è la posizione di Baloncesto León?","select  ?o    {    <http://dbpedia.org/resource/Baloncesto_León> <http://dbpedia.org/ontology/location>  ?o    }","Spain","NPP"
"294","Qual era la posizione di Club Baloncesto Málaga?","select  ?o    {    <http://dbpedia.org/resource/Baloncesto_Málaga> <http://dbpedia.org/ontology/location>  ?o    }","Málaga","NPP"
"295","Qual è la posizione di Club Baloncesto Málaga?","select  ?o    {    <http://dbpedia.org/resource/Baloncesto_Málaga> <http://dbpedia.org/ontology/location>  ?o    }","Málaga","NPP"
"296","Qual era la posizione di Parco nazionale di Balphakram?","select  ?o    {    <http://dbpedia.org/resource/Balphakram_National_Park> <http://dbpedia.org/ontology/location>  ?o    }","South Garo Hills district","NPP"
"297","Qual è la posizione di Parco nazionale di Balphakram?","select  ?o    {    <http://dbpedia.org/resource/Balphakram_National_Park> <http://dbpedia.org/ontology/location>  ?o    }","South Garo Hills district","NPP"
"298","Qual era la posizione di Baltic Connecticut?","select  ?o    {    <http://dbpedia.org/resource/Baltic,_Connecticut> <http://dbpedia.org/ontology/location>  ?o    }","Sprague, Connecticut","NPP"
"299","Qual è la posizione di Baltic Connecticut?","select  ?o    {    <http://dbpedia.org/resource/Baltic,_Connecticut> <http://dbpedia.org/ontology/location>  ?o    }","Sprague, Connecticut","NPP"
"300","Qual era la posizione di Baltic Chain Tour?","select  ?o    {    <http://dbpedia.org/resource/Baltic_Chain_Tour> <http://dbpedia.org/ontology/location>  ?o    }","Northern Europe","NPP"
"301","Qual è la posizione di Baltic Chain Tour?","select  ?o    {    <http://dbpedia.org/resource/Baltic_Chain_Tour> <http://dbpedia.org/ontology/location>  ?o    }","Northern Europe","NPP"
"302","Qual era la posizione di Baltic News Service?","select  ?o    {    <http://dbpedia.org/resource/Baltic_News_Service> <http://dbpedia.org/ontology/location>  ?o    }","Tallinn","NPP"
"303","Qual è la posizione di Baltic News Service?","select  ?o    {    <http://dbpedia.org/resource/Baltic_News_Service> <http://dbpedia.org/ontology/location>  ?o    }","Tallinn","NPP"
"304","Qual era la posizione di Mar Baltico?","select  ?o    {    <http://dbpedia.org/resource/Baltic_Sea> <http://dbpedia.org/ontology/location>  ?o    }","Eastern Europe","NPP"
"305","Qual è la posizione di Mar Baltico?","select  ?o    {    <http://dbpedia.org/resource/Baltic_Sea> <http://dbpedia.org/ontology/location>  ?o    }","Eastern Europe","NPP"
"306","Qual era la posizione di Aeroporto Internazionale di Baltimora-Washington?","select  ?o    {    <http://dbpedia.org/resource/Baltimore/Washington_International_Airport> <http://dbpedia.org/ontology/location>  ?o    }","Anne Arundel County, Maryland","NPP"
"307","Qual è la posizione di Aeroporto Internazionale di Baltimora-Washington?","select  ?o    {    <http://dbpedia.org/resource/Baltimore/Washington_International_Airport> <http://dbpedia.org/ontology/location>  ?o    }","Anne Arundel County, Maryland","NPP"
"309","la posizione di Baloncesto Fuenlabrada","select  ?o    {    <http://dbpedia.org/resource/Baloncesto_Fuenlabrada> <http://dbpedia.org/ontology/location>  ?o    }","Spain","NPP"
"310","la posizione di Baloncesto León","select  ?o    {    <http://dbpedia.org/resource/Baloncesto_León> <http://dbpedia.org/ontology/location>  ?o    }","Spain","NPP"
"311","la posizione di Club Baloncesto Málaga","select  ?o    {    <http://dbpedia.org/resource/Baloncesto_Málaga> <http://dbpedia.org/ontology/location>  ?o    }","Málaga","NPP"
"312","la posizione di Parco nazionale di Balphakram","select  ?o    {    <http://dbpedia.org/resource/Balphakram_National_Park> <http://dbpedia.org/ontology/location>  ?o    }","South Garo Hills district","NPP"
"313","la posizione di Baltic (Connecticut)","select  ?o    {    <http://dbpedia.org/resource/Baltic,_Connecticut> <http://dbpedia.org/ontology/location>  ?o    }","Sprague, Connecticut","NPP"
"314","la posizione di Baltic Chain Tour","select  ?o    {    <http://dbpedia.org/resource/Baltic_Chain_Tour> <http://dbpedia.org/ontology/location>  ?o    }","Northern Europe","NPP"
"315","la posizione di Baltic News Service","select  ?o    {    <http://dbpedia.org/resource/Baltic_News_Service> <http://dbpedia.org/ontology/location>  ?o    }","Tallinn","NPP"
"316","la posizione di Mar Baltico","select  ?o    {    <http://dbpedia.org/resource/Baltic_Sea> <http://dbpedia.org/ontology/location>  ?o    }","Eastern Europe","NPP"
"317","la posizione di Aeroporto Internazionale di Baltimora-Washington","select  ?o    {    <http://dbpedia.org/resource/Baltimore/Washington_International_Airport> <http://dbpedia.org/ontology/location>  ?o    }","Anne Arundel County, Maryland","NPP"
"319","Qual era la episodio di Band Hero?","select  ?o    {    <http://dbpedia.org/resource/Band_Hero> <http://dbpedia.org/ontology/series>  ?o    }","Guitar Hero","NPP"
"320","Qual è la episodio di Band Hero?","select  ?o    {    <http://dbpedia.org/resource/Band_Hero> <http://dbpedia.org/ontology/series>  ?o    }","Guitar Hero","NPP"
"321","Qual era la episodio di Banjo-Kazooie: Grunty's Revenge?","select  ?o    {    <http://dbpedia.org/resource/Banjo-Kazooie:_Grunty's_Revenge> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"322","Qual è la episodio di Banjo-Kazooie: Grunty's Revenge?","select  ?o    {    <http://dbpedia.org/resource/Banjo-Kazooie:_Grunty's_Revenge> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"323","Qual era la episodio di Banjo-Kazooie: Viti e bulloni?","select  ?o    {    <http://dbpedia.org/resource/Banjo-Kazooie:_Nuts_&_Bolts> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"324","Qual è la episodio di Banjo-Kazooie: Viti e bulloni?","select  ?o    {    <http://dbpedia.org/resource/Banjo-Kazooie:_Nuts_&_Bolts> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"325","Qual era la episodio di Banjo-Kazooie?","select  ?o    {    <http://dbpedia.org/resource/Banjo-Kazooie_(video_game)> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"326","Qual è la episodio di Banjo-Kazooie?","select  ?o    {    <http://dbpedia.org/resource/Banjo-Kazooie_(video_game)> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"327","Qual era la episodio di Banjo-Pilot?","select  ?o    {    <http://dbpedia.org/resource/Banjo-Pilot> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"328","Qual è la episodio di Banjo-Pilot?","select  ?o    {    <http://dbpedia.org/resource/Banjo-Pilot> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"329","Qual era la episodio di Banjo-Tooie?","select  ?o    {    <http://dbpedia.org/resource/Banjo-Tooie> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"330","Qual è la episodio di Banjo-Tooie?","select  ?o    {    <http://dbpedia.org/resource/Banjo-Tooie> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"331","Qual era la episodio di Bantha?","select  ?o    {    <http://dbpedia.org/resource/Bantha> <http://dbpedia.org/ontology/series>  ?o    }","Star Wars","NPP"
"332","Qual è la episodio di Bantha?","select  ?o    {    <http://dbpedia.org/resource/Bantha> <http://dbpedia.org/ontology/series>  ?o    }","Star Wars","NPP"
"333","Qual era la episodio di Barbie Explorer?","select  ?o    {    <http://dbpedia.org/resource/Barbie:_Explorer> <http://dbpedia.org/ontology/series>  ?o    }","Barbie","NPP"
"334","Qual è la episodio di Barbie Explorer?","select  ?o    {    <http://dbpedia.org/resource/Barbie:_Explorer> <http://dbpedia.org/ontology/series>  ?o    }","Barbie","NPP"
"335","Qual era la episodio di Barbie: Game Girl?","select  ?o    {    <http://dbpedia.org/resource/Barbie:_Game_Girl> <http://dbpedia.org/ontology/series>  ?o    }","Barbie","NPP"
"336","Qual è la episodio di Barbie: Game Girl?","select  ?o    {    <http://dbpedia.org/resource/Barbie:_Game_Girl> <http://dbpedia.org/ontology/series>  ?o    }","Barbie","NPP"
"338","la episodio di Band Hero","select  ?o    {    <http://dbpedia.org/resource/Band_Hero> <http://dbpedia.org/ontology/series>  ?o    }","Guitar Hero","NPP"
"339","la episodio di Banjo-Kazooie: Grunty's Revenge","select  ?o    {    <http://dbpedia.org/resource/Banjo-Kazooie:_Grunty's_Revenge> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"340","la episodio di Banjo-Kazooie: Viti e bulloni","select  ?o    {    <http://dbpedia.org/resource/Banjo-Kazooie:_Nuts_&_Bolts> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"341","la episodio di Banjo-Kazooie","select  ?o    {    <http://dbpedia.org/resource/Banjo-Kazooie_(video_game)> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"342","la episodio di Banjo-Pilot","select  ?o    {    <http://dbpedia.org/resource/Banjo-Pilot> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"343","la episodio di Banjo-Tooie","select  ?o    {    <http://dbpedia.org/resource/Banjo-Tooie> <http://dbpedia.org/ontology/series>  ?o    }","Banjo-Kazooie","NPP"
"344","la episodio di Bantha","select  ?o    {    <http://dbpedia.org/resource/Bantha> <http://dbpedia.org/ontology/series>  ?o    }","Star Wars","NPP"
"345","la episodio di Barbie Explorer","select  ?o    {    <http://dbpedia.org/resource/Barbie:_Explorer> <http://dbpedia.org/ontology/series>  ?o    }","Barbie","NPP"
"346","la episodio di Barbie: Game Girl","select  ?o    {    <http://dbpedia.org/resource/Barbie:_Game_Girl> <http://dbpedia.org/ontology/series>  ?o    }","Barbie","NPP"
"348","Qual era la fondatore di Banana Republic azienda?","select  ?o    {    <http://dbpedia.org/resource/Banana_Republic> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Gap Inc.","NPP"
"349","Qual è la fondatore di Banana Republic azienda?","select  ?o    {    <http://dbpedia.org/resource/Banana_Republic> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Gap Inc.","NPP"
"350","Qual era la fondatore di Banca Agricola Mantovana?","select  ?o    {    <http://dbpedia.org/resource/Banca_Agricola_Mantovana> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banca Monte dei Paschi di Siena","NPP"
"351","Qual è la fondatore di Banca Agricola Mantovana?","select  ?o    {    <http://dbpedia.org/resource/Banca_Agricola_Mantovana> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banca Monte dei Paschi di Siena","NPP"
"352","Qual era la fondatore di Banca Antonveneta?","select  ?o    {    <http://dbpedia.org/resource/Banca_Antonveneta> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banca Monte dei Paschi di Siena","NPP"
"353","Qual è la fondatore di Banca Antonveneta?","select  ?o    {    <http://dbpedia.org/resource/Banca_Antonveneta> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banca Monte dei Paschi di Siena","NPP"
"354","Qual era la fondatore di BancApulia?","select  ?o    {    <http://dbpedia.org/resource/Banca_Apulia> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Intesa Sanpaolo","NPP"
"355","Qual è la fondatore di BancApulia?","select  ?o    {    <http://dbpedia.org/resource/Banca_Apulia> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Intesa Sanpaolo","NPP"
"356","Qual era la fondatore di Banca CR Firenze?","select  ?o    {    <http://dbpedia.org/resource/Banca_CR_Firenze> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Intesa Sanpaolo","NPP"
"357","Qual è la fondatore di Banca CR Firenze?","select  ?o    {    <http://dbpedia.org/resource/Banca_CR_Firenze> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Intesa Sanpaolo","NPP"
"358","Qual era la fondatore di Banca Carime?","select  ?o    {    <http://dbpedia.org/resource/Banca_Carime> <http://dbpedia.org/ontology/parentCompany>  ?o    }","UBI Banca","NPP"
"359","Qual è la fondatore di Banca Carime?","select  ?o    {    <http://dbpedia.org/resource/Banca_Carime> <http://dbpedia.org/ontology/parentCompany>  ?o    }","UBI Banca","NPP"
"360","Qual era la fondatore di Banca Caripe?","select  ?o    {    <http://dbpedia.org/resource/Banca_Caripe> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banca Popolare di Bari","NPP"
"361","Qual è la fondatore di Banca Caripe?","select  ?o    {    <http://dbpedia.org/resource/Banca_Caripe> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banca Popolare di Bari","NPP"
"362","Qual era la fondatore di Banca Italease?","select  ?o    {    <http://dbpedia.org/resource/Banca_Italease> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banco Popolare","NPP"
"363","Qual è la fondatore di Banca Italease?","select  ?o    {    <http://dbpedia.org/resource/Banca_Italease> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banco Popolare","NPP"
"364","Qual era la fondatore di Banca Monte Parma?","select  ?o    {    <http://dbpedia.org/resource/Banca_Monte_Parma> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Intesa Sanpaolo","NPP"
"365","Qual è la fondatore di Banca Monte Parma?","select  ?o    {    <http://dbpedia.org/resource/Banca_Monte_Parma> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Intesa Sanpaolo","NPP"
"367","la fondatore di Banana Republic (azienda)","select  ?o    {    <http://dbpedia.org/resource/Banana_Republic> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Gap Inc.","NPP"
"368","la fondatore di Banca Agricola Mantovana","select  ?o    {    <http://dbpedia.org/resource/Banca_Agricola_Mantovana> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banca Monte dei Paschi di Siena","NPP"
"369","la fondatore di Banca Antonveneta","select  ?o    {    <http://dbpedia.org/resource/Banca_Antonveneta> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banca Monte dei Paschi di Siena","NPP"
"370","la fondatore di BancApulia","select  ?o    {    <http://dbpedia.org/resource/Banca_Apulia> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Intesa Sanpaolo","NPP"
"371","la fondatore di Banca CR Firenze","select  ?o    {    <http://dbpedia.org/resource/Banca_CR_Firenze> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Intesa Sanpaolo","NPP"
"372","la fondatore di Banca Carime","select  ?o    {    <http://dbpedia.org/resource/Banca_Carime> <http://dbpedia.org/ontology/parentCompany>  ?o    }","UBI Banca","NPP"
"373","la fondatore di Banca Caripe","select  ?o    {    <http://dbpedia.org/resource/Banca_Caripe> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banca Popolare di Bari","NPP"
"374","la fondatore di Banca Italease","select  ?o    {    <http://dbpedia.org/resource/Banca_Italease> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Banco Popolare","NPP"
"375","la fondatore di Banca Monte Parma","select  ?o    {    <http://dbpedia.org/resource/Banca_Monte_Parma> <http://dbpedia.org/ontology/parentCompany>  ?o    }","Intesa Sanpaolo","NPP"
"377","Qual era la residenza di Balázs Taróczy?","select  ?o    {    <http://dbpedia.org/resource/Balázs_Taróczy> <http://dbpedia.org/ontology/residence>  ?o    }","Budapest","NPP"
"378","Qual è la residenza di Balázs Taróczy?","select  ?o    {    <http://dbpedia.org/resource/Balázs_Taróczy> <http://dbpedia.org/ontology/residence>  ?o    }","Budapest","NPP"
"379","Qual era la residenza di Bam Neely?","select  ?o    {    <http://dbpedia.org/resource/Bam_Neely> <http://dbpedia.org/ontology/residence>  ?o    }","Tampa, Florida","NPP"
"380","Qual è la residenza di Bam Neely?","select  ?o    {    <http://dbpedia.org/resource/Bam_Neely> <http://dbpedia.org/ontology/residence>  ?o    }","Tampa, Florida","NPP"
"381","Qual era la residenza di Banuve Tabakaucoro?","select  ?o    {    <http://dbpedia.org/resource/Banuve_Tabakaucoro> <http://dbpedia.org/ontology/residence>  ?o    }","Fiji","NPP"
"382","Qual è la residenza di Banuve Tabakaucoro?","select  ?o    {    <http://dbpedia.org/resource/Banuve_Tabakaucoro> <http://dbpedia.org/ontology/residence>  ?o    }","Fiji","NPP"
"383","Qual era la residenza di Barack Obama?","select  ?o    {    <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/residence>  ?o    }","Kalorama (Washington, D.C.)","NPP"
"384","Qual è la residenza di Barack Obama?","select  ?o    {    <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/residence>  ?o    }","Kalorama (Washington, D.C.)","NPP"
"385","Qual era la residenza di Barbara Fusar Poli?","select  ?o    {    <http://dbpedia.org/resource/Barbara_Fusar-Poli> <http://dbpedia.org/ontology/residence>  ?o    }","Italy","NPP"
"386","Qual è la residenza di Barbara Fusar Poli?","select  ?o    {    <http://dbpedia.org/resource/Barbara_Fusar-Poli> <http://dbpedia.org/ontology/residence>  ?o    }","Italy","NPP"
"387","Qual era la residenza di Barbara Paulus?","select  ?o    {    <http://dbpedia.org/resource/Barbara_Paulus> <http://dbpedia.org/ontology/residence>  ?o    }","Hinterbrühl","NPP"
"388","Qual è la residenza di Barbara Paulus?","select  ?o    {    <http://dbpedia.org/resource/Barbara_Paulus> <http://dbpedia.org/ontology/residence>  ?o    }","Hinterbrühl","NPP"
"389","Qual era la residenza di Barbara Pierre?","select  ?o    {    <http://dbpedia.org/resource/Barbara_Pierre> <http://dbpedia.org/ontology/residence>  ?o    }","Knightdale, North Carolina","NPP"
"390","Qual è la residenza di Barbara Pierre?","select  ?o    {    <http://dbpedia.org/resource/Barbara_Pierre> <http://dbpedia.org/ontology/residence>  ?o    }","Knightdale, North Carolina","NPP"
"391","Qual era la residenza di Barbara Pompili?","select  ?o    {    <http://dbpedia.org/resource/Barbara_Pompili> <http://dbpedia.org/ontology/residence>  ?o    }","Amiens","NPP"
"392","Qual è la residenza di Barbara Pompili?","select  ?o    {    <http://dbpedia.org/resource/Barbara_Pompili> <http://dbpedia.org/ontology/residence>  ?o    }","Amiens","NPP"
"393","Qual era la residenza di Barbara Potter?","select  ?o    {    <http://dbpedia.org/resource/Barbara_Potter> <http://dbpedia.org/ontology/residence>  ?o    }","Harlem, Georgia","NPP"
"394","Qual è la residenza di Barbara Potter?","select  ?o    {    <http://dbpedia.org/resource/Barbara_Potter> <http://dbpedia.org/ontology/residence>  ?o    }","Harlem, Georgia","NPP"
"396","la residenza di Balázs Taróczy","select  ?o    {    <http://dbpedia.org/resource/Balázs_Taróczy> <http://dbpedia.org/ontology/residence>  ?o    }","Budapest","NPP"
"397","la residenza di Bam Neely","select  ?o    {    <http://dbpedia.org/resource/Bam_Neely> <http://dbpedia.org/ontology/residence>  ?o    }","Tampa, Florida","NPP"
"398","la residenza di Banuve Tabakaucoro","select  ?o    {    <http://dbpedia.org/resource/Banuve_Tabakaucoro> <http://dbpedia.org/ontology/residence>  ?o    }","Fiji","NPP"
"399","la residenza di Barack Obama","select  ?o    {    <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/residence>  ?o    }","Kalorama (Washington, D.C.)","NPP"
"400","la residenza di Barbara Fusar Poli","select  ?o    {    <http://dbpedia.org/resource/Barbara_Fusar-Poli> <http://dbpedia.org/ontology/residence>  ?o    }","Italy","NPP"
"401","la residenza di Barbara Paulus","select  ?o    {    <http://dbpedia.org/resource/Barbara_Paulus> <http://dbpedia.org/ontology/residence>  ?o    }","Hinterbrühl","NPP"
"402","la residenza di Barbara Pierre","select  ?o    {    <http://dbpedia.org/resource/Barbara_Pierre> <http://dbpedia.org/ontology/residence>  ?o    }","Knightdale, North Carolina","NPP"
"403","la residenza di Barbara Pompili","select  ?o    {    <http://dbpedia.org/resource/Barbara_Pompili> <http://dbpedia.org/ontology/residence>  ?o    }","Amiens","NPP"
"404","la residenza di Barbara Potter","select  ?o    {    <http://dbpedia.org/resource/Barbara_Potter> <http://dbpedia.org/ontology/residence>  ?o    }","Harlem, Georgia","NPP"
"406","Qual era la sindaco di Barentin?","select  ?o    {    <http://dbpedia.org/resource/Barentin> <http://dbpedia.org/ontology/mayor>  ?o    }","Christophe Bouillon","NPP"
"407","Qual è la sindaco di Barentin?","select  ?o    {    <http://dbpedia.org/resource/Barentin> <http://dbpedia.org/ontology/mayor>  ?o    }","Christophe Bouillon","NPP"
"408","Qual era la sindaco di Basilea?","select  ?o    {    <http://dbpedia.org/resource/Basel> <http://dbpedia.org/ontology/mayor>  ?o    }","Beat Jans","NPP"
"409","Qual è la sindaco di Basilea?","select  ?o    {    <http://dbpedia.org/resource/Basel> <http://dbpedia.org/ontology/mayor>  ?o    }","Beat Jans","NPP"
"410","Qual era la sindaco di Bastogne?","select  ?o    {    <http://dbpedia.org/resource/Bastogne> <http://dbpedia.org/ontology/mayor>  ?o    }","Benoît Lutgen","NPP"
"411","Qual è la sindaco di Bastogne?","select  ?o    {    <http://dbpedia.org/resource/Bastogne> <http://dbpedia.org/ontology/mayor>  ?o    }","Benoît Lutgen","NPP"
"412","Qual era la sindaco di Beaucaire Gers?","select  ?o    {    <http://dbpedia.org/resource/Beaucaire,_Gard> <http://dbpedia.org/ontology/mayor>  ?o    }","Julien Sanchez","NPP"
"413","Qual è la sindaco di Beaucaire Gers?","select  ?o    {    <http://dbpedia.org/resource/Beaucaire,_Gard> <http://dbpedia.org/ontology/mayor>  ?o    }","Julien Sanchez","NPP"
"414","Qual era la sindaco di Beaucaire Gard?","select  ?o    {    <http://dbpedia.org/resource/Beaucaire,_Gard> <http://dbpedia.org/ontology/mayor>  ?o    }","Julien Sanchez","NPP"
"415","Qual è la sindaco di Beaucaire Gard?","select  ?o    {    <http://dbpedia.org/resource/Beaucaire,_Gard> <http://dbpedia.org/ontology/mayor>  ?o    }","Julien Sanchez","NPP"
"416","Qual era la sindaco di Beausoleil?","select  ?o    {    <http://dbpedia.org/resource/Beausoleil,_Alpes-Maritimes> <http://dbpedia.org/ontology/mayor>  ?o    }","Gérard Spinelli","NPP"
"417","Qual è la sindaco di Beausoleil?","select  ?o    {    <http://dbpedia.org/resource/Beausoleil,_Alpes-Maritimes> <http://dbpedia.org/ontology/mayor>  ?o    }","Gérard Spinelli","NPP"
"418","Qual era la sindaco di Beernem?","select  ?o    {    <http://dbpedia.org/resource/Beernem> <http://dbpedia.org/ontology/mayor>  ?o    }","Christian Democratic and Flemish","NPP"
"419","Qual è la sindaco di Beernem?","select  ?o    {    <http://dbpedia.org/resource/Beernem> <http://dbpedia.org/ontology/mayor>  ?o    }","Christian Democratic and Flemish","NPP"
"420","Qual era la sindaco di Beersel?","select  ?o    {    <http://dbpedia.org/resource/Beersel> <http://dbpedia.org/ontology/mayor>  ?o    }","Christian Democratic and Flemish","NPP"
"421","Qual è la sindaco di Beersel?","select  ?o    {    <http://dbpedia.org/resource/Beersel> <http://dbpedia.org/ontology/mayor>  ?o    }","Christian Democratic and Flemish","NPP"
"423","la sindaco di Barentin","select  ?o    {    <http://dbpedia.org/resource/Barentin> <http://dbpedia.org/ontology/mayor>  ?o    }","Christophe Bouillon","NPP"
"424","la sindaco di Basilea","select  ?o    {    <http://dbpedia.org/resource/Basel> <http://dbpedia.org/ontology/mayor>  ?o    }","Beat Jans","NPP"
"425","la sindaco di Bastogne","select  ?o    {    <http://dbpedia.org/resource/Bastogne> <http://dbpedia.org/ontology/mayor>  ?o    }","Benoît Lutgen","NPP"
"426","la sindaco di Beaucaire (Gers)","select  ?o    {    <http://dbpedia.org/resource/Beaucaire,_Gard> <http://dbpedia.org/ontology/mayor>  ?o    }","Julien Sanchez","NPP"
"427","la sindaco di Beaucaire (Gard)","select  ?o    {    <http://dbpedia.org/resource/Beaucaire,_Gard> <http://dbpedia.org/ontology/mayor>  ?o    }","Julien Sanchez","NPP"
