"id","question","sparql","answer","frame"
"127","Qual è la data di creazione di Cappella di San Michele presso la cascina Vescovo?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004865> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"128","Qual era la data di creazione di Chiesa di San Martino di Liramo?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004870> <http://purl.org/dc/elements/1.1/date> ?object.}","1941","NPP"
"129","Qual è la data di creazione di Chiesa di San Martino di Liramo?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004870> <http://purl.org/dc/elements/1.1/date> ?object.}","1941","NPP"
"130","Qual era la data di creazione di Biblioteca comunale?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004978> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"131","Qual è la data di creazione di Biblioteca comunale?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004978> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"132","Qual era la data di creazione di Chiesa di Santa Maria?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004981> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"133","Qual è la data di creazione di Chiesa di Santa Maria?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004981> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"134","Qual era la data di creazione di Chiesa di Santa Maria della Stella. Confraternita del Gonfalone?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004982> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"135","Qual è la data di creazione di Chiesa di Santa Maria della Stella. Confraternita del Gonfalone?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004982> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"136","Qual era la data di creazione di Chiesa di Santa Maria del Suffragio?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004983> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"137","Qual è la data di creazione di Chiesa di Santa Maria del Suffragio?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004983> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"138","Qual era la data di creazione di Chiesa dei Santi Martiri giapponesi?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004984> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"139","Qual è la data di creazione di Chiesa dei Santi Martiri giapponesi?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004984> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"140","Qual era la data di creazione di Museo Civico?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004989> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"141","Qual è la data di creazione di Museo Civico?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004989> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"142","Qual era la data di creazione di Piazza della Rocca?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004992> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"143","Qual è la data di creazione di Piazza della Rocca?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004992> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"144","Qual era la data di creazione di Asilo San Callisto?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004998> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"145","Qual è la data di creazione di Asilo San Callisto?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004998> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"146","Qual era la data di creazione di Chiesa del Conventino?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004999> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"147","Qual è la data di creazione di Chiesa del Conventino?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004999> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"148","Qual era la data di creazione di Chiesa di San Sebastiano?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005000> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"149","Qual è la data di creazione di Chiesa di San Sebastiano?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005000> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"150","Qual era la data di creazione di Madonna delle Grazie?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005001> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"151","Qual è la data di creazione di Madonna delle Grazie?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005001> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"152","Qual era la data di creazione di Chiesa dell'Immacolata Concezione?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005002> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"153","Qual è la data di creazione di Chiesa dell'Immacolata Concezione?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005002> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"154","Qual era la data di creazione di Chiesa San Michele?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005003> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"155","Qual è la data di creazione di Chiesa San Michele?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005003> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"156","Qual era la data di creazione di Chiesa di San Pietro e San Calisto?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005004> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"157","Qual è la data di creazione di Chiesa di San Pietro e San Calisto?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005004> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"158","Qual era la data di creazione di Municipio?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005005> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"159","Qual è la data di creazione di Municipio?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005005> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"160","Qual era la data di creazione di Municipio?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005006> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"161","Qual è la data di creazione di Municipio?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005006> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"162","Qual era la data di creazione di Chiesa di San Flaviano?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005007> <http://purl.org/dc/elements/1.1/date> ?object.}","1933","NPP"
"163","Qual è la data di creazione di Chiesa di San Flaviano?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005007> <http://purl.org/dc/elements/1.1/date> ?object.}","1933","NPP"
"164","Qual era la data di creazione di Chiesa dell'ex Monastero di San Michele Arcangelo?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005077> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"165","Qual è la data di creazione di Chiesa dell'ex Monastero di San Michele Arcangelo?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005077> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"166","Qual era la data di creazione di Chiesa parrocchiale?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005167> <http://purl.org/dc/elements/1.1/date> ?object.}","1928","NPP"
"167","Qual è la data di creazione di Chiesa parrocchiale?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005167> <http://purl.org/dc/elements/1.1/date> ?object.}","1928","NPP"
"168","Qual era la data di creazione di Chiesa parrocchiale di San Massimo?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005171> <http://purl.org/dc/elements/1.1/date> ?object.}","1947","NPP"
"169","Qual è la data di creazione di Chiesa parrocchiale di San Massimo?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005171> <http://purl.org/dc/elements/1.1/date> ?object.}","1947","NPP"
"170","Qual era la data di creazione di Chiesa arcipretale di San Nicola da Bari?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005204> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"171","Qual è la data di creazione di Chiesa arcipretale di San Nicola da Bari?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005204> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"172","Qual era la data di creazione di Cappella dell'Annunziata?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005338> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"173","Qual è la data di creazione di Cappella dell'Annunziata?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005338> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"174","Qual era la data di creazione di Casa De Rossi?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005339> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"175","Qual è la data di creazione di Casa De Rossi?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005339> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"176","Qual era la data di creazione di Casa Moroni?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005340> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"177","Qual è la data di creazione di Casa Moroni?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005340> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"178","Qual era la data di creazione di Casa Prosperi?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005341> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"179","Qual è la data di creazione di Casa Prosperi?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005341> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"180","Qual era la data di creazione di Casa Riozzi?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005342> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"181","Qual è la data di creazione di Casa Riozzi?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005342> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"182","Qual era la data di creazione di Casa Tiraborelli?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005343> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"183","Qual è la data di creazione di Casa Tiraborelli?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005343> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"184","Qual era la data di creazione di Casa Tommasi?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005344> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"185","Qual è la data di creazione di Casa Tommasi?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005344> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"186","Qual era la data di creazione di Chiesa dell'Annunziata?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005345> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"187","Qual è la data di creazione di Chiesa dell'Annunziata?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005345> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"188","Qual era la data di creazione di Chiesa di Santa Caterina?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005346> <http://purl.org/dc/elements/1.1/date> ?object.}","1920","NPP"
"189","Qual è la data di creazione di Chiesa di Santa Caterina?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005346> <http://purl.org/dc/elements/1.1/date> ?object.}","1920","NPP"
"190","Qual era la data di creazione di Chiesa di San Francesco?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005347> <http://purl.org/dc/elements/1.1/date> ?object.}","1920","NPP"
"191","Qual è la data di creazione di Chiesa di San Francesco?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005347> <http://purl.org/dc/elements/1.1/date> ?object.}","1920","NPP"
"192","Qual era la data di creazione di Chiesa di Santa Maria della Pietà?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005348> <http://purl.org/dc/elements/1.1/date> ?object.}","1919","NPP"
"193","Qual è la data di creazione di Chiesa di Santa Maria della Pietà?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005348> <http://purl.org/dc/elements/1.1/date> ?object.}","1919","NPP"
"194","Qual era la data di creazione di Chiesa e chiostro di Sant'Oliva?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005351> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"195","Qual è la data di creazione di Chiesa e chiostro di Sant'Oliva?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005351> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"196","Qual era la data di creazione di Chiesa di San Salvatore?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005353> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"197","Qual è la data di creazione di Chiesa di San Salvatore?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005353> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"198","Qual era la data di creazione di Piazza Santa Maria?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005358> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"199","Qual è la data di creazione di Piazza Santa Maria?","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005358> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"201","la data di creazione di Chiesa di S. Agostino","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011661> <http://purl.org/dc/elements/1.1/date> ?object.}","1904","NPP"
"202","la data di creazione di Chiesa di San Giovanni Evangelista e ex canonica ora caserma dei Carabinieri","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011671> <http://purl.org/dc/elements/1.1/date> ?object.}","1928","NPP"
"203","la data di creazione di Chiesa di S. Spirito degli Armeni","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011678> <http://purl.org/dc/elements/1.1/date> ?object.}","1904","NPP"
"204","la data di creazione di Duomo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011682> <http://purl.org/dc/elements/1.1/date> ?object.}","1928","NPP"
"205","la data di creazione di Ruderi di edificio romano","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011695> <http://purl.org/dc/elements/1.1/date> ?object.}","1904","NPP"
"206","la data di creazione di Chiesa dell'Annunziata dei Frati Minori Osservanti","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011703> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"207","la data di creazione di Chiesa del Sacramento","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011704> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"208","la data di creazione di Chiesa di San Francesco","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011705> <http://purl.org/dc/elements/1.1/date> ?object.}","1892","NPP"
"209","la data di creazione di Chiesa di San Giuseppe","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011706> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"210","la data di creazione di Oratorio di S.Bovo (parr.S.M. Del Torresino)","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011832> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"211","la data di creazione di Via del Santo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011903> <http://purl.org/dc/elements/1.1/date> ?object.}","1967","NPP"
"212","la data di creazione di Chiesa di S. Maria del Torresino","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011931> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"213","la data di creazione di Chiesa di S.Francesco d'Assisi","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S011998> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"214","la data di creazione di Basilica della SS.Trinità","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012005> <http://purl.org/dc/elements/1.1/date> ?object.}","1943","NPP"
"215","la data di creazione di Chiesa dell'Annunziata degli Algoziri","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012017> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"216","la data di creazione di Chiesa dei SS. Cosma e Damiano","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012025> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"217","la data di creazione di Oratorio di S. Caterina all'Olivella","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012033> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"218","la data di creazione di Oratorio della Compagnia dei SS. Elena e Costantino","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012034> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"219","la data di creazione di Oratorio dei Ss. Crispino e Crispiniano","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012036> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"220","la data di creazione di Chiesa di S.Francesco di Paola ai Candelai","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012041> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"221","la data di creazione di Chiesa di Casa Professa","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012043> <http://purl.org/dc/elements/1.1/date> ?object.}","1943","NPP"
"222","la data di creazione di Chiesa di S.Maria degli Angeli detta della Gancia","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012054> <http://purl.org/dc/elements/1.1/date> ?object.}","1971","NPP"
"223","la data di creazione di Chiesa di S.Maria della Vittoria","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012063> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"224","la data di creazione di Chiesa di S.Mercurio","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012067> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"225","la data di creazione di Chiesa dei Quaranta Martiri","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012077> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"226","la data di creazione di Chiesa di S.Silvestro","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012080> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"227","la data di creazione di Chiesa di S.Teresa alla Kalsa","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012084> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"228","la data di creazione di Chiesa dell'Immacolata","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012087> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"229","la data di creazione di Oratorio di S.Eligio degli Argentieri","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012117> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"230","la data di creazione di Oratorio di S.Maria di Montesanto","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012125> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"231","la data di creazione di Oratorio di S.Paolino di Nola","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012129> <http://purl.org/dc/elements/1.1/date> ?object.}","1930","NPP"
"232","la data di creazione di Monastero delle benedettine","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012235> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"233","la data di creazione di Chiesa del collegio di Maria","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012236> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"234","la data di creazione di Chiesa di S. Maria Assunta in cielo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012261> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d","NPP"
"235","la data di creazione di Chiesa Parrocchiale","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012262> <http://purl.org/dc/elements/1.1/date> ?object.}","1931","NPP"
"236","la data di creazione di Chiesa di S. Agostino","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012273> <http://purl.org/dc/elements/1.1/date> ?object.}","1926","NPP"
"237","la data di creazione di Chiesa del Santuario di San Francesco in Paola","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012275> <http://purl.org/dc/elements/1.1/date> ?object.}","1923","NPP"
"238","la data di creazione di Chiesa Madre","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012412> <http://purl.org/dc/elements/1.1/date> ?object.}","1924","NPP"
"239","la data di creazione di Chiesa Cattedrale","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012536> <http://purl.org/dc/elements/1.1/date> ?object.}","1935","NPP"
"240","la data di creazione di Chiesa parrocchiale dell'Assunta in Cielo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012691> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d","NPP"
"241","la data di creazione di Chiesa del Purificatore","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012805> <http://purl.org/dc/elements/1.1/date> ?object.}","1957","NPP"
"242","la data di creazione di Chiesa di S.Agostino","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012807> <http://purl.org/dc/elements/1.1/date> ?object.}","1957","NPP"
"243","la data di creazione di Chiesa di S.Francesco","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012814> <http://purl.org/dc/elements/1.1/date> ?object.}","1909","NPP"
"244","la data di creazione di Chiesa di S.Giovanni Battista","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012816> <http://purl.org/dc/elements/1.1/date> ?object.}","1957","NPP"
"245","la data di creazione di Duomo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012828> <http://purl.org/dc/elements/1.1/date> ?object.}","1957","NPP"
"246","la data di creazione di Municipio","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012829> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"247","la data di creazione di Chiesa di S. Martino","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012858> <http://purl.org/dc/elements/1.1/date> ?object.}","1913","NPP"
"248","la data di creazione di Chiesa del SS. Rosario","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012862> <http://purl.org/dc/elements/1.1/date> ?object.}","post 1929","NPP"
"249","la data di creazione di Chiesa di S. Stefano","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012881> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"250","la data di creazione di Chiesa della SS. Annunziata","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012888> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"251","la data di creazione di Cattedrale di Pescia","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012897> <http://purl.org/dc/elements/1.1/date> ?object.}","1986","NPP"
"252","la data di creazione di Chiesa di S. Andrea e Lucia","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012902> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"253","la data di creazione di Casa natale del cardinale Mazarino","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012943> <http://purl.org/dc/elements/1.1/date> ?object.}","1907","NPP"
"254","la data di creazione di Chiesa parrocchiale","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S012953> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"255","la data di creazione di Chiesa Parrocchiale di S. Giovanni in Canale","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S013034> <http://purl.org/dc/elements/1.1/date> ?object.}","1923","NPP"
"256","la data di creazione di Chiesa di S.Leonardo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S013072> <http://purl.org/dc/elements/1.1/date> ?object.}","1937","NPP"
"257","la data di creazione di Chiesa di S.Maria Maggiore e S.Michele Arcangelo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S013073> <http://purl.org/dc/elements/1.1/date> ?object.}","1899","NPP"
"258","la data di creazione di Chiesa di S.Bernardino","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S013097> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"259","la data di creazione di Residenza Comunale","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S013098> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
