"binding","label"
"http://dbpedia.org/resource/Canyon_County,_Idaho","Contea di Canyon"
"http://dbpedia.org/resource/Caotun","Caotun"
"http://dbpedia.org/resource/Cap-Vert","Penisola di Capo Verde"
"http://dbpedia.org/resource/Cape_Brett_Peninsula","Capo Brett"
"http://dbpedia.org/resource/Cape_Carbonara","Capo Carbonara"
"http://dbpedia.org/resource/Cape_Denison","Capo Denison"
"http://dbpedia.org/resource/Cape_Elizabeth_(Sakhalin)","Capo Elizaveta"
"http://dbpedia.org/resource/Cape_Gelidonya","Capo Gelidonya"
"http://dbpedia.org/resource/Cape_Henry","Capo Henry"
"http://dbpedia.org/resource/Cape_James","Capo James"
"http://dbpedia.org/resource/Cape_St._Francis_(Newfoundland_and_Labrador)","Capo St. Francis"
"http://dbpedia.org/resource/Cape_Torokina","Capo Torokina"
"http://dbpedia.org/resource/Cape_of_Gjuhëz","Capo Linguetta"
"http://dbpedia.org/resource/Capolago","Capolago (Mendrisio)"
"http://dbpedia.org/resource/Carabaya_Province","Provincia di Carabaya"
"http://dbpedia.org/resource/Carabbia","Carabbia"
"http://dbpedia.org/resource/Carchemish","Karkemiš"
"http://dbpedia.org/resource/Carsington","Carsington"
"http://dbpedia.org/resource/Casa_Blanca,_El_Salvador","Casa Blanca (El Salvador)"
"http://dbpedia.org/resource/Casa_Cavassa","Casa Cavassa"
"http://dbpedia.org/resource/Casamance","Casamance"
"http://dbpedia.org/resource/Casamaures","Casamaures"
"http://dbpedia.org/resource/Casina_Pio_IV","Casina di Pio IV"
"http://dbpedia.org/resource/Castelo_Branco_District","Distretto di Castelo Branco"
"http://dbpedia.org/resource/Castra_Albana","Castra Albana"
"http://dbpedia.org/resource/Two_Ocean_Lake","Lago Two Ocean"
"http://dbpedia.org/resource/Twyning","Twyning"
"http://dbpedia.org/resource/Tyanguel-Bori","Tyanguel-Bori"
"http://dbpedia.org/resource/Tychy","Tychy"
"http://dbpedia.org/resource/Tygelsjö","Tygelsjö"
"http://dbpedia.org/resource/Tylissos","Tylisos"
"http://dbpedia.org/resource/Tymfi_(municipal_unit)","Tymfi"
"http://dbpedia.org/resource/Tymákov","Tymákov"
"http://dbpedia.org/resource/Tynaarlo","Tynaarlo"
"http://dbpedia.org/resource/Tynda","Tynda (città)"
"http://dbpedia.org/resource/Tyndrum","Tyndrum"
"http://dbpedia.org/resource/Tynemouth","Tynemouth"
"http://dbpedia.org/resource/Tyngsborough,_Massachusetts","Tyngsborough"
"http://dbpedia.org/resource/Tyogro-Ozero","Tegro-Ozero"
"http://dbpedia.org/resource/Tyoploye,_Tyoplo-Ogaryovsky_District,_Tula_Oblast","Tëploe"
"http://dbpedia.org/resource/Tyret_Pervaya","Tyret'-1"
"http://dbpedia.org/resource/Tyringe","Tyringe"
"http://dbpedia.org/resource/Tyrlaching","Tyrlaching"
"http://dbpedia.org/resource/Tyrnävä","Tyrnävä"
"http://dbpedia.org/resource/Tyrol_Schistose_Alps","Alpi Scistose Tirolesi"
"http://dbpedia.org/resource/Tyros,_Greece","Tyros"
"http://dbpedia.org/resource/Tysfjord","Tysfjord"
"http://dbpedia.org/resource/Tysmenytsia","Tysmenycja"
"http://dbpedia.org/resource/Tysnes","Tysnes"
"http://dbpedia.org/resource/Tysons,_Virginia","Tysons Corner"
"http://dbpedia.org/resource/Tystberga","Tystberga"
"http://dbpedia.org/resource/Tytsjerksteradiel","Tytsjerksteradiel"
"http://dbpedia.org/resource/Tyukalinsk","Tjukalinsk"
"http://dbpedia.org/resource/Tyukhtetsky_District","Tjuchtetskij rajon"
"http://dbpedia.org/resource/Tyukyan","Tjukjan"
"http://dbpedia.org/resource/Tyuleniy_Archipelago","Isole Tülen"
"http://dbpedia.org/resource/Tyumentsevo","Tjumencevo"
"http://dbpedia.org/resource/Tyumentsevsky_District","Tjumencevskij rajon"
"http://dbpedia.org/resource/Tyung","Tjung"
"http://dbpedia.org/resource/Tzaneen","Tzaneen"
"http://dbpedia.org/resource/Tzippori","Zippori"
"http://dbpedia.org/resource/Tzitzio","Tzitzio"
"http://dbpedia.org/resource/Tzompantepec","Tzompantepec"
"http://dbpedia.org/resource/Tzoumerka","Tzoumerka"
"http://dbpedia.org/resource/Tàrbena","Tárbena"
"http://dbpedia.org/resource/Tàrrega","Tàrrega"
"http://dbpedia.org/resource/Tác","Tác"
"http://dbpedia.org/resource/Tákos","Tákos"
"http://dbpedia.org/resource/Táliga","Táliga"
"http://dbpedia.org/resource/Tállya","Tállya"
"http://dbpedia.org/resource/Támara,_Casanare","Támara"
"http://dbpedia.org/resource/Táp","Táp"
"http://dbpedia.org/resource/Tápióbicske","Tápióbicske"
"http://dbpedia.org/resource/Tápiószecső","Tápiószecső"
"http://dbpedia.org/resource/Tápióság","Tápióság"
"http://dbpedia.org/resource/Tárcoles","Tárcoles"
"http://dbpedia.org/resource/Táriba","Táriba"
"http://dbpedia.org/resource/Tárkány","Tárkány"
"http://dbpedia.org/resource/Tárnok","Tárnok"
"http://dbpedia.org/resource/Tázlár","Tázlár"
"http://dbpedia.org/resource/Tân_An","Tân An"
"http://dbpedia.org/resource/Tân_Yên_District","Distretto di Tan Yen"
"http://dbpedia.org/resource/Tây_Ninh","Tay Ninh"
"http://dbpedia.org/resource/Tây_Sơn_dynasty","Dinastia Tây Sơn"
"http://dbpedia.org/resource/Tägerig","Tägerig"
"http://dbpedia.org/resource/Tägertschi","Tägertschi"
"http://dbpedia.org/resource/Tägerwilen","Tägerwilen"
"http://dbpedia.org/resource/Täljö","Täljö"
"http://dbpedia.org/resource/Tällberg","Tällberg"
"http://dbpedia.org/resource/Tällihorn","Tällihorn"
"http://dbpedia.org/resource/Tännesberg","Tännesberg"
"http://dbpedia.org/resource/Tärendö","Tärendö"
"http://dbpedia.org/resource/Täsch","Täsch"
"http://dbpedia.org/resource/Tågarp","Tågarp"
"http://dbpedia.org/resource/Tåkern","Tåkern"
"http://dbpedia.org/resource/Tånga_och_Rögle","Tånga och Rögle"
"http://dbpedia.org/resource/Tångaberg","Tångaberg"
"http://dbpedia.org/resource/Tårnby_Municipality","Comune di Tårnby"
"http://dbpedia.org/resource/Téapleu","Téapleu"
"http://dbpedia.org/resource/Tébar","Tébar"
"http://dbpedia.org/resource/Tébessa","Tébessa"
"http://dbpedia.org/resource/Tébessa_Province","Provincia di Tébessa"
"http://dbpedia.org/resource/Téboulba","Téboulba"
"http://dbpedia.org/resource/Técou","Técou"
"http://dbpedia.org/resource/Téguéréya","Téguéréya"
"http://dbpedia.org/resource/Téhini_Department","Dipartimento di Téhini"
"http://dbpedia.org/resource/Tékane","Tékane"
"http://dbpedia.org/resource/Téliré","Téliré"
"http://dbpedia.org/resource/Télé,_Mali","Télé"
"http://dbpedia.org/resource/Témiscamingue_Regional_County_Municipality","Municipalità regionale della contea di Témiscamingue"
"http://dbpedia.org/resource/Témiscouata-sur-le-Lac","Témiscouata-sur-le-Lac"
"http://dbpedia.org/resource/Ténado_Department","Ténado"
"http://dbpedia.org/resource/Ténenkou","Ténenkou"
"http://dbpedia.org/resource/Ténira_District","Distretto di Tenira"
"http://dbpedia.org/resource/Tényő","Tényő"
"http://dbpedia.org/resource/Ténès","Ténès"
"http://dbpedia.org/resource/Ténès_District","Distretto di Ténès"
"http://dbpedia.org/resource/Tépe","Tépe"
"http://dbpedia.org/resource/Téra","Téra"
"http://dbpedia.org/resource/Tés","Tés"
"http://dbpedia.org/resource/Tésa","Tésa"
"http://dbpedia.org/resource/Tésenfa","Tésenfa"
"http://dbpedia.org/resource/Téssala_District","Distretto di Tessala"
"http://dbpedia.org/resource/Tét_District","Distretto di Tét"
"http://dbpedia.org/resource/Téterchen","Téterchen"
"http://dbpedia.org/resource/Téthieu","Téthieu"
"http://dbpedia.org/resource/Têt_(river)","Têt (fiume)"
"http://dbpedia.org/resource/Tête_de_l'Estrop","Tête de l'Estrop"
"http://dbpedia.org/resource/Tête_du_Rouget","Tête du Rouget"
"http://dbpedia.org/resource/Tíjola","Tíjola"
"http://dbpedia.org/resource/Tírvia","Tírvia"
"http://dbpedia.org/resource/Tísek","Tísek"
"http://dbpedia.org/resource/Tîrnauca","Tîrnauca"
"http://dbpedia.org/resource/Tîrnova,_Dondușeni","Tîrnova (Dondușeni)"
"http://dbpedia.org/resource/Tófalu","Tófalu"
"http://dbpedia.org/resource/Tófej","Tófej"
"http://dbpedia.org/resource/Tófű","Tófű (Ungheria)"
"http://dbpedia.org/resource/Tópaga","Tópaga"
"http://dbpedia.org/resource/Tórtoles_de_Esgueva","Tórtoles de Esgueva"
"http://dbpedia.org/resource/Tórtoles_de_la_Sierra","Tórtoles"
"http://dbpedia.org/resource/Tótkomlós","Tótkomlós"
"http://dbpedia.org/resource/Tótvázsony","Tótvázsony"
"http://dbpedia.org/resource/Tótújfalu","Tótújfalu"
"http://dbpedia.org/resource/Tôlanaro","Tolagnaro"
"http://dbpedia.org/resource/Tômbua","Tomboa"
"http://dbpedia.org/resource/Tôtes","Tôtes"
"http://dbpedia.org/resource/Tõrva","Tõrva"
"http://dbpedia.org/resource/Tödi","Tödi"
"http://dbpedia.org/resource/Töfsingdalen_National_Park","Parco nazionale Töfsingdalen"
"http://dbpedia.org/resource/Töging_am_Inn","Töging am Inn"
"http://dbpedia.org/resource/Töllsjö","Töllsjö"
"http://dbpedia.org/resource/Tömörd","Tömörd"
"http://dbpedia.org/resource/Töreboda_Municipality","Töreboda (comune)"
"http://dbpedia.org/resource/Törökbálint","Törökbálint"
"http://dbpedia.org/resource/Törökkoppány","Törökkoppány"
"http://dbpedia.org/resource/Törökszentmiklós","Törökszentmiklós"
"http://dbpedia.org/resource/Törökszentmiklós_District","Distretto di Törökszentmiklós"
"http://dbpedia.org/resource/Tösens","Tösens"
"http://dbpedia.org/resource/Tösse","Tösse"
"http://dbpedia.org/resource/Tövlə","Tövlə"
"http://dbpedia.org/resource/Töysä","Töysä"
"http://dbpedia.org/resource/Tønnesen_Glacier","Ghiacciaio Tønnesen"
"http://dbpedia.org/resource/Túquerres","Túquerres"
"http://dbpedia.org/resource/Túristvándi","Túristvándi"
"http://dbpedia.org/resource/Tübingen_(region)","Distretto governativo di Tubinga"
"http://dbpedia.org/resource/Tüklə","Tüklə"
"http://dbpedia.org/resource/Tülallar","Tülallar"
"http://dbpedia.org/resource/Tülər","Tülər"
"http://dbpedia.org/resource/Tümlauer-Koog","Tümlauer Koog"
"http://dbpedia.org/resource/Tüp","Tup (città)"
"http://dbpedia.org/resource/Türgen,_Uvs","Distretto di Tùrgėn"
"http://dbpedia.org/resource/Türgesh","Turgesh"
"http://dbpedia.org/resource/Türi","Türi"
"http://dbpedia.org/resource/Türi","Turi"
"http://dbpedia.org/resource/Türje","Türje"
"http://dbpedia.org/resource/Türk-Xoylu","Tyurk-Khoylu"
"http://dbpedia.org/resource/Türkenfeld","Türkenfeld"
"http://dbpedia.org/resource/Türkeş","Türkeş"
"http://dbpedia.org/resource/Türkmengala_District","Distretto di Türkmengala"
"http://dbpedia.org/resource/Türkəkəran","Türkəkəran"
"http://dbpedia.org/resource/Türkəçi","Türkəçi"
"http://dbpedia.org/resource/Türnitz","Türnitz"
"http://dbpedia.org/resource/Tüshig","Distretto di Tùšig"
"http://dbpedia.org/resource/Tüskevár","Tüskevár"
"http://dbpedia.org/resource/Tütəpəştə","Tütəpəştə"
"http://dbpedia.org/resource/Tüyürbinə","Tüyürbinə"
"http://dbpedia.org/resource/Tărhăuș","Tărhăuș (Trotuș)"
"http://dbpedia.org/resource/Tătărești,_Strășeni","Tătărești (Strășeni)"
"http://dbpedia.org/resource/Tăura_Veche","Tăura Veche"
"http://dbpedia.org/resource/Těchařovice","Těchařovice"
"http://dbpedia.org/resource/Těchobuz","Těchobuz"
"http://dbpedia.org/resource/Těrlicko","Těrlicko"
"http://dbpedia.org/resource/Těšany","Těšany"
"http://dbpedia.org/resource/Těškovice","Těškovice"
"http://dbpedia.org/resource/Tōbetsu,_Hokkaido","Tōbetsu"
"http://dbpedia.org/resource/Tōgane","Tōgane"
"http://dbpedia.org/resource/Tōhoku,_Aomori","Tōhoku (Aomori)"
"http://dbpedia.org/resource/Tōhō,_Fukuoka","Tōhō (Giappone)"
"http://dbpedia.org/resource/Tōjinbō","Tōjinbō"
"http://dbpedia.org/resource/Tōkai,_Aichi","Tōkai (Aichi)"
"http://dbpedia.org/resource/Tōkamachi","Tōkamachi"
"http://dbpedia.org/resource/Tōnoshō,_Chiba","Tōnoshō"
"http://dbpedia.org/resource/Tōyako,_Hokkaido","Tōyako"
"http://dbpedia.org/resource/Třanovice","Třanovice"
"http://dbpedia.org/resource/Třebohostice","Třebohostice"
"http://dbpedia.org/resource/Třebotov","Třebotov"
"http://dbpedia.org/resource/Třebovice","Třebovice"
"http://dbpedia.org/resource/Třebíz","Třebíz"
"http://dbpedia.org/resource/Třebíč","Třebíč"
"http://dbpedia.org/resource/Třebčice","Třebčice"
"http://dbpedia.org/resource/Třebějice","Třebějice"
"http://dbpedia.org/resource/Třemešné","Třemešné"
"http://dbpedia.org/resource/Třesov","Třesov"
"http://dbpedia.org/resource/Třesovice","Třesovice"
"http://dbpedia.org/resource/Třeština","Třeština"
"http://dbpedia.org/resource/Třešť","Třešť"
"http://dbpedia.org/resource/Tři_Sekery","Tři Sekery"
"http://dbpedia.org/resource/Třtice","Třtice"
"http://dbpedia.org/resource/Třtěnice","Třtěnice"
"http://dbpedia.org/resource/Təkyə","Təkyə"
"http://dbpedia.org/resource/Təndul","Təndul"
"http://dbpedia.org/resource/Təngərud","Təngərud"
"http://dbpedia.org/resource/Tərkeş","Tərkeş"
"http://dbpedia.org/resource/Təzə_Alvadı","Təzə Alvadı"
"http://dbpedia.org/resource/U.S._Route_15","U.S. Route 15"
"http://dbpedia.org/resource/UDFj-39546284","UDFj-39546284"
"http://dbpedia.org/resource/UDFy-38135539","UDFy-38135539"
"http://dbpedia.org/resource/UGC_12158","UGC 12158"
"http://dbpedia.org/resource/UGC_2140","UGC 2140"
"http://dbpedia.org/resource/UGC_477","UGC 477"
"http://dbpedia.org/resource/UGC_4879","UGC 4879"
"http://dbpedia.org/resource/UGC_4904","UGC 4904"
"http://dbpedia.org/resource/UGC_8335","UGC 8335"
"http://dbpedia.org/resource/UGC_9128","UGC 9128"
"http://dbpedia.org/resource/UGPS_J072227.51−054031.2","UGPS J072227.51-054031.2"
"http://dbpedia.org/resource/UMdoni_Local_Municipality","Municipalità locale di uMdoni"
"http://dbpedia.org/resource/UMfolozi_Local_Municipality","Municipalità locale di uMfolozi"
"http://dbpedia.org/resource/UMhlabuyalingana_Local_Municipality","Municipalità locale di Umhlabuyalingana"
"http://dbpedia.org/resource/UMhlathuze_Local_Municipality","Municipalità locale di uMhlathuze"
"http://dbpedia.org/resource/UMlalazi_Local_Municipality","Municipalità locale di Umlalazi"
"http://dbpedia.org/resource/UMuziwabantu_Local_Municipality","Municipalità locale di uMuziwabantu"
"http://dbpedia.org/resource/UPhongolo_Local_Municipality","Municipalità locale di uPhongolo"
"http://dbpedia.org/resource/US_708","US 708"
"http://dbpedia.org/resource/U_Geminorum","U Geminorum"
"http://dbpedia.org/resource/U_Minh_Hạ_National_Park","Parco nazionale di U Minh Ha"
"http://dbpedia.org/resource/U_Minh_Thượng_National_Park","Parco nazionale di U Minh Thuong"
"http://dbpedia.org/resource/U_Monocerotis","U Monocerotis"
"http://dbpedia.org/resource/U_Orionis","U Orionis"
"http://dbpedia.org/resource/U_Thant_Island","U Thant Island"
"http://dbpedia.org/resource/Ua_Huka","Ua Huka"
"http://dbpedia.org/resource/Uaco_Cungo","Waku-Kungo"
"http://dbpedia.org/resource/Uauá","Uauá"
"http://dbpedia.org/resource/Uba_(river)","Uba (fiume)"
"http://dbpedia.org/resource/Ubagan","Ubagan"
"http://dbpedia.org/resource/Ubalá","Ubalá"
"http://dbpedia.org/resource/Ubaporanga","Ubaporanga"
"http://dbpedia.org/resource/Ubaque","Ubaque"
"http://dbpedia.org/resource/Ubarana","Ubarana"
"http://dbpedia.org/resource/Ubari","Ubari"
"http://dbpedia.org/resource/Ubatuba","Ubatuba"
"http://dbpedia.org/resource/Ubatã","Ubatã"
"http://dbpedia.org/resource/Ubbergen","Ubbergen"
"http://dbpedia.org/resource/Uberaba","Uberaba"
"http://dbpedia.org/resource/Uberach","Uberach"
"http://dbpedia.org/resource/Uberlândia","Uberlândia"
"http://dbpedia.org/resource/Ubexy","Ubexy"
"http://dbpedia.org/resource/Ubide","Ubide"
"http://dbpedia.org/resource/Ubinas_District","Distretto di Ubinas"
"http://dbpedia.org/resource/Ublo","Ublo"
"http://dbpedia.org/resource/Ubly,_Michigan","Ubly"
"http://dbpedia.org/resource/Uboldo","Uboldo"
"http://dbpedia.org/resource/Ubolratana_District","Distretto di Ubolratana"
"http://dbpedia.org/resource/Ubon_Ratchathani","Ubon Ratchathani"
"http://dbpedia.org/resource/Ubuhlebezwe_Local_Municipality","Municipalità locale di Ubuhlebezwe"
"http://dbpedia.org/resource/Ubungo","Ubungo"
"http://dbpedia.org/resource/Ubuyama,_Kumamoto","Ubuyama"
"http://dbpedia.org/resource/Ubušínek","Ubušínek"
"http://dbpedia.org/resource/Ubá","Ubá"
"http://dbpedia.org/resource/Ubľa","Ubľa"
"http://dbpedia.org/resource/Ucarlı","Ucarlı"
"http://dbpedia.org/resource/Uccellina_Mountains","Monti dell'Uccellina"
"http://dbpedia.org/resource/Uceda","Uceda"
"http://dbpedia.org/resource/Ucel","Ucel"
"http://dbpedia.org/resource/Uchalinsky_District","Učalinskij rajon"
"http://dbpedia.org/resource/Uchana","Uchana"
"http://dbpedia.org/resource/Uchentein","Uchentein"
"http://dbpedia.org/resource/Uchinada,_Ishikawa","Uchinada"
"http://dbpedia.org/resource/Uchiza_District","Distretto di Uchiza"
"http://dbpedia.org/resource/Uchkoʻprik_District","Distretto di Uchkuprik"
"http://dbpedia.org/resource/Uchon","Uchon"
"http://dbpedia.org/resource/Uchquduq","Uchquduq"
"http://dbpedia.org/resource/Uchquduq_District","Distretto di Uchquduq"
"http://dbpedia.org/resource/Uchtdorf","Uchtdorf"
"http://dbpedia.org/resource/Uchtspringe","Uchtspringe"
"http://dbpedia.org/resource/Uchumarca_District","Distretto di Uchumarca"
"http://dbpedia.org/resource/Uchumayo_District","Distretto di Uchumayo"
"http://dbpedia.org/resource/Uchur","Učur"
"http://dbpedia.org/resource/Uckerland","Uckerland"
"http://dbpedia.org/resource/Ucklum","Ucklum"
"http://dbpedia.org/resource/Ucluelet","Ucluelet"
"http://dbpedia.org/resource/Uco_District","Distretto di Uco"
"http://dbpedia.org/resource/Ucria","Ucria"
"http://dbpedia.org/resource/Ud_District","Distretto di Wuda"
"http://dbpedia.org/resource/Uda_Gulf","Golfo della Uda"
"http://dbpedia.org/resource/Udaipura","Udaipura"
"http://dbpedia.org/resource/Udavské","Udavské"
"http://dbpedia.org/resource/Udbina","Udbina"
"http://dbpedia.org/resource/Uddebo","Uddebo"
"http://dbpedia.org/resource/Uddevalla_Municipality","Uddevalla (comune)"
"http://dbpedia.org/resource/Udelnaya,_Moscow_Oblast","Udel'naja"
"http://dbpedia.org/resource/Udenheim","Udenheim"
"http://dbpedia.org/resource/Udenhout","Udenhout"
"http://dbpedia.org/resource/Udenu","Udenu"
"http://dbpedia.org/resource/Uder","Uder"
"http://dbpedia.org/resource/Udgir","Udgir"
"http://dbpedia.org/resource/Udhampur_district","Distretto di Udhampur"
"http://dbpedia.org/resource/Udimore","Udimore"
"http://dbpedia.org/resource/Udler","Udler"
"http://dbpedia.org/resource/Udligenswil","Udligenswil"
"http://dbpedia.org/resource/Udomelsky_District","Udomel'skij rajon"
"http://dbpedia.org/resource/Udorsky_District","Udorskij rajon"
"http://dbpedia.org/resource/Udot_(island)","Udot"
"http://dbpedia.org/resource/Udumalaipettai","Udumalaipettai"
"http://dbpedia.org/resource/Udung-Uko","Udung-Uko"
"http://dbpedia.org/resource/Udvar","Udvar"
"http://dbpedia.org/resource/Udzha","Cratere Udzha"
"http://dbpedia.org/resource/Udías","Udías"
"http://dbpedia.org/resource/Ueberstrass","Ueberstrass"
"http://dbpedia.org/resource/Uebigau-Wahrenbrück","Uebigau-Wahrenbrück"
"http://dbpedia.org/resource/Uedem","Uedem"
"http://dbpedia.org/resource/Uehlfeld","Uehlfeld"
"http://dbpedia.org/resource/Uelen","Uėlen"
"http://dbpedia.org/resource/Uelsby","Uelsby"
"http://dbpedia.org/resource/Uelversheim","Uelversheim"
"http://dbpedia.org/resource/Uelzen","Uelzen"
"http://dbpedia.org/resource/Ueno_Zoo","Ueno Zoo"
"http://dbpedia.org/resource/Uenohara","Uenohara"
"http://dbpedia.org/resource/Uerkheim","Uerkheim"
"http://dbpedia.org/resource/Uesslingen-Buch","Uesslingen-Buch"
"http://dbpedia.org/resource/Uetendorf","Uetendorf"
"http://dbpedia.org/resource/Uetze","Uetze"
"http://dbpedia.org/resource/Uezwil","Uezwil"
"http://dbpedia.org/resource/Ufa_train_disaster","Disastro di Ufa"
"http://dbpedia.org/resource/Ufente","Ufente (fiume)"
"http://dbpedia.org/resource/Ufeyn","Ufein"
"http://dbpedia.org/resource/Uffenheim","Uffenheim"
"http://dbpedia.org/resource/Uffheim","Uffheim"
"http://dbpedia.org/resource/Ufita","Ufita"
"http://dbpedia.org/resource/Ufton_Nervet","Ufton Nervet"
"http://dbpedia.org/resource/Uftrungen","Uftrungen"
"http://dbpedia.org/resource/Ugao-Miraballes","Ugao-Miraballes"
"http://dbpedia.org/resource/Ugborough","Ugborough"
"http://dbpedia.org/resource/Ugena","Ugena"
"http://dbpedia.org/resource/Ugento","Ugento"
"http://dbpedia.org/resource/Ugentse_Gewog","Gewog di Ugentse"
"http://dbpedia.org/resource/Uggiano_la_Chiesa","Uggiano la Chiesa"
"http://dbpedia.org/resource/Ughelli_North","Ughilli North"
"http://dbpedia.org/resource/Ugidak_Island","Ugidak"
"http://dbpedia.org/resource/Uglas","Uglas"
"http://dbpedia.org/resource/Ugljevik","Ugljevik"
"http://dbpedia.org/resource/Ugnouas","Ugnouas"
"http://dbpedia.org/resource/Ugny","Ugny"
"http://dbpedia.org/resource/Ugny-le-Gay","Ugny-le-Gay"
"http://dbpedia.org/resource/Ugod","Ugod"
"http://dbpedia.org/resource/Ugolnoye,_Amur_Oblast","Ugol'noe (Oblast' dell'Amur)"
"http://dbpedia.org/resource/Ugolnye_Kopi","Ugol'nye Kopi"
"http://dbpedia.org/resource/Ugransky_District","Ugranskij rajon"
"http://dbpedia.org/resource/Ugtaal","Distretto di Ugtaal"
"http://dbpedia.org/resource/Ugthorpe","Ugthorpe"
"http://dbpedia.org/resource/Ugum_River","Ugum"
"http://dbpedia.org/resource/Ugíjar","Ugíjar"
"http://dbpedia.org/resource/Uhelná","Uhelná"
"http://dbpedia.org/resource/Uhersko","Uhersko"
"http://dbpedia.org/resource/Uhlířov","Uhlířov"
"http://dbpedia.org/resource/Uhlířské_Janovice","Uhlířské Janovice"
"http://dbpedia.org/resource/Uhniv","Uhniv"
"http://dbpedia.org/resource/Uholka-Shyrokyi_Luh_primeval_beech_forest","Faggete primordiali di Uholka-Shyrokyj Luh"
"http://dbpedia.org/resource/Uhorské","Uhorské"
"http://dbpedia.org/resource/Uhrichsville,_Ohio","Uhrichsville"
"http://dbpedia.org/resource/Uhunmwonde","Uhunmwonde"
"http://dbpedia.org/resource/Uhřínov","Uhřínov"
"http://dbpedia.org/resource/Uia_di_Ciamarella","Uia di Ciamarella"
"http://dbpedia.org/resource/Uichteritz","Uichteritz"
"http://dbpedia.org/resource/Uijeongbu","Uijeongbu"
"http://dbpedia.org/resource/Uil","Uil (fiume)"
"http://dbpedia.org/resource/Uiramutã","Uiramutã"
"http://dbpedia.org/resource/Uiryeong_County","Contea di Uiryeong"
"http://dbpedia.org/resource/Uitenhage","Uitenhage"
"http://dbpedia.org/resource/Uitgeest","Uitgeest"
"http://dbpedia.org/resource/Uithoorn","Uithoorn"
"http://dbpedia.org/resource/Uithuizen","Uithuizen"
"http://dbpedia.org/resource/Uitikon","Uitikon"
"http://dbpedia.org/resource/Uiwang","Uiwang"
"http://dbpedia.org/resource/Ujae_Atoll","Ujae"
"http://dbpedia.org/resource/Ujar_District","Distretto di Ucar"
"http://dbpedia.org/resource/Ujelang_Atoll","Ujelang"
"http://dbpedia.org/resource/Ujeścisko-Łostowice","Ujeścisko-Łostowice"
"http://dbpedia.org/resource/Ujhani","Ujhani"
"http://dbpedia.org/resource/Ujhari","Ujhari"
"http://dbpedia.org/resource/Ujiji","Ujiji"
"http://dbpedia.org/resource/Ujitawara","Ujitawara"
"http://dbpedia.org/resource/Ujkovice","Ujkovice"
"http://dbpedia.org/resource/Ujung_Kulon_National_Park","Parco nazionale di Ujung Kulon"
"http://dbpedia.org/resource/Ujčov","Ujčov"
"http://dbpedia.org/resource/Uk_(urban-type_settlement)","Uk (città)"
"http://dbpedia.org/resource/Ukanafun","Ukanafun"
"http://dbpedia.org/resource/Ukanje","Ucagne"
"http://dbpedia.org/resource/Uken","Uken"
"http://dbpedia.org/resource/Ukholovsky_District","Ucholovskij rajon"
"http://dbpedia.org/resource/Ukhra","Ukhra"
"http://dbpedia.org/resource/Ukhrul","Ukhrul"
"http://dbpedia.org/resource/Ukhrul_district","Distretto di Ukhrul"
"http://dbpedia.org/resource/Ukkusissat_(mountain)","Ukkusissat (montagna)"
"http://dbpedia.org/resource/Uklana_Mandi","Uklanamandi"
"http://dbpedia.org/resource/Ukmergė","Ukmergė"
"http://dbpedia.org/resource/Ukok_Plateau","Altopiano di Ukok"
"http://dbpedia.org/resource/Ukonga","Ukonga"
"http://dbpedia.org/resource/Ukum","Ukum"
"http://dbpedia.org/resource/Ukwa_East","Ukwa East"
"http://dbpedia.org/resource/Ulaan_Lake","Ulaan nuur"
"http://dbpedia.org/resource/Ulaangom","Ulaangom"
"http://dbpedia.org/resource/Ulagan","Ulagan"
"http://dbpedia.org/resource/Ulakhan-Chistay_Range","Ulachan-Čistaj"
"http://dbpedia.org/resource/Ulakhan-Sis_Range","Ulachan-Sis"
"http://dbpedia.org/resource/Ulan-Burgas","Monti Ulan-Burgasy"
"http://dbpedia.org/resource/Ulanhot","Ulanhot"
"http://dbpedia.org/resource/Ulapes","Ulapes"
"http://dbpedia.org/resource/Ulassai","Ulassai"
"http://dbpedia.org/resource/Ulawun","Vulcano Ulawun"
"http://dbpedia.org/resource/Ulcinj","Dulcigno"
"http://dbpedia.org/resource/Ulcombe","Ulcombe"
"http://dbpedia.org/resource/Ulcot","Ulcot"
"http://dbpedia.org/resource/Uleila_del_Campo","Uleila del Campo"
"http://dbpedia.org/resource/Ulipur_Upazila","Ulipur"
"http://dbpedia.org/resource/Ulitino,_Arkhangelsk_Oblast","Ulitino"
"http://dbpedia.org/resource/Ulkan","Ul'kan"
"http://dbpedia.org/resource/Ullahpara_Upazila","Ullahpara"
"http://dbpedia.org/resource/Ullapool","Ullapool"
"http://dbpedia.org/resource/Ullared","Ullared"
"http://dbpedia.org/resource/Ullastrell","Ullastrell"
"http://dbpedia.org/resource/Ullastret","Ullastret"
"http://dbpedia.org/resource/Ullatti","Ullatti"
"http://dbpedia.org/resource/Ullensaker","Ullensaker"
"http://dbpedia.org/resource/Ullensvang","Ullensvang"
"http://dbpedia.org/resource/Ullervad","Ullervad"
"http://dbpedia.org/resource/Ulleskelf","Ulleskelf"
"http://dbpedia.org/resource/Ulloa_District","Ulloa (Costa Rica)"
"http://dbpedia.org/resource/Ullur","Ullur"
"http://dbpedia.org/resource/Ullúm_Department","Dipartimento di Ullum"
"http://dbpedia.org/resource/Ulmiz","Ulmiz"
"http://dbpedia.org/resource/Ulnes_Walton","Ulnes Walton"
