id,question,sparql,answer,answer,frame
1214,Qual era l'editor di Le armi di Avalon?,select  ?o    {    <http://dbpedia.org/resource/The_Guns_of_Avalon> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1215,Qual è l'editor di Le armi di Avalon?,select  ?o    {    <http://dbpedia.org/resource/The_Guns_of_Avalon> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1216,Qual era l'editor di La mano di Oberon?,select  ?o    {    <http://dbpedia.org/resource/The_Hand_of_Oberon> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1217,Qual è l'editor di La mano di Oberon?,select  ?o    {    <http://dbpedia.org/resource/The_Hand_of_Oberon> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1218,Qual era l'editor di Lo Zen e l'arte della manutenzione della motocicletta?,select  ?o    {    <http://dbpedia.org/resource/Zen_and_the_Art_of_Motorcycle_Maintenance> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1219,Qual è l'editor di Lo Zen e l'arte della manutenzione della motocicletta?,select  ?o    {    <http://dbpedia.org/resource/Zen_and_the_Art_of_Motorcycle_Maintenance> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1220,Qual era l'editor di La gioia del sesso?,select  ?o    {    <http://dbpedia.org/resource/The_Joy_of_Sex> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1221,Qual è l'editor di La gioia del sesso?,select  ?o    {    <http://dbpedia.org/resource/The_Joy_of_Sex> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1222,Qual era l'editor di Strada senza fine?,select  ?o    {    <http://dbpedia.org/resource/Roadmarks> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1223,Qual è l'editor di Strada senza fine?,select  ?o    {    <http://dbpedia.org/resource/Roadmarks> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1224,Qual era l'editor di Signore della luce?,select  ?o    {    <http://dbpedia.org/resource/Lord_of_Light> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1225,Qual è l'editor di Signore della luce?,select  ?o    {    <http://dbpedia.org/resource/Lord_of_Light> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1226,Qual era l'editor di Mishnah Berurah?,select  ?o    {    <http://dbpedia.org/resource/Mishnah_Berurah> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1227,Qual è l'editor di Mishnah Berurah?,select  ?o    {    <http://dbpedia.org/resource/Mishnah_Berurah> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1228,Qual era l'editor di Il GGG?,select  ?o    {    <http://dbpedia.org/resource/The_BFG> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1229,Qual è l'editor di Il GGG?,select  ?o    {    <http://dbpedia.org/resource/The_BFG> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1230,Qual era l'editor di Le creature del buio?,select  ?o    {    <http://dbpedia.org/resource/The_Tommyknockers> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1231,Qual è l'editor di Le creature del buio?,select  ?o    {    <http://dbpedia.org/resource/The_Tommyknockers> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1232,Qual era l'editor di Il viaggio in Occidente?,select  ?o    {    <http://dbpedia.org/resource/Journey_to_the_West> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1233,Qual è l'editor di Il viaggio in Occidente?,select  ?o    {    <http://dbpedia.org/resource/Journey_to_the_West> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1234,Qual era l'editor di Grove Dictionary of Music and Musicians?,select  ?o    {    <http://dbpedia.org/resource/The_New_Grove_Dictionary_of_Music_and_Musicians> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1235,Qual è l'editor di Grove Dictionary of Music and Musicians?,select  ?o    {    <http://dbpedia.org/resource/The_New_Grove_Dictionary_of_Music_and_Musicians> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1236,Qual era l'editor di Noi Zamjatin?,select  ?o    {    <http://dbpedia.org/resource/We_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1237,Qual è l'editor di Noi Zamjatin?,select  ?o    {    <http://dbpedia.org/resource/We_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1238,Qual era l'editor di Senza rimorso?,select  ?o    {    <http://dbpedia.org/resource/Without_Remorse> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1239,Qual è l'editor di Senza rimorso?,select  ?o    {    <http://dbpedia.org/resource/Without_Remorse> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1240,Qual era l'editor di Il tulipano nero?,select  ?o    {    <http://dbpedia.org/resource/The_Black_Tulip> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1241,Qual è l'editor di Il tulipano nero?,select  ?o    {    <http://dbpedia.org/resource/The_Black_Tulip> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1242,Qual era l'editor di Cujo?,select  ?o    {    <http://dbpedia.org/resource/Cujo> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1243,Qual è l'editor di Cujo?,select  ?o    {    <http://dbpedia.org/resource/Cujo> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1244,Qual era l'editor di L'universo in un guscio di noce?,select  ?o    {    <http://dbpedia.org/resource/The_Universe_in_a_Nutshell> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1245,Qual è l'editor di L'universo in un guscio di noce?,select  ?o    {    <http://dbpedia.org/resource/The_Universe_in_a_Nutshell> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1246,Qual era l'editor di L'effetto anomalia?,select  ?o    {    <http://dbpedia.org/resource/The_Practice_Effect> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1247,Qual è l'editor di L'effetto anomalia?,select  ?o    {    <http://dbpedia.org/resource/The_Practice_Effect> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1248,Qual era l'editor di Il giro di vite?,select  ?o    {    <http://dbpedia.org/resource/The_Turn_of_the_Screw> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1249,Qual è l'editor di Il giro di vite?,select  ?o    {    <http://dbpedia.org/resource/The_Turn_of_the_Screw> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1250,Qual era l'editor di La donna del tenente francese romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_French_Lieutenant's_Woman> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1251,Qual è l'editor di La donna del tenente francese romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_French_Lieutenant's_Woman> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1252,Qual era l'editor di Aut-Aut Kierkegaard?,select  ?o    {    <http://dbpedia.org/resource/Either/Or> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1253,Qual è l'editor di Aut-Aut Kierkegaard?,select  ?o    {    <http://dbpedia.org/resource/Either/Or> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1254,Qual era l'editor di La mia famiglia e altri animali?,select  ?o    {    <http://dbpedia.org/resource/My_Family_and_Other_Animals> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1255,Qual è l'editor di La mia famiglia e altri animali?,select  ?o    {    <http://dbpedia.org/resource/My_Family_and_Other_Animals> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1256,Qual era l'editor di Il principe Caspian?,select  ?o    {    <http://dbpedia.org/resource/Prince_Caspian> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1257,Qual è l'editor di Il principe Caspian?,select  ?o    {    <http://dbpedia.org/resource/Prince_Caspian> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1258,Qual era l'editor di Il leone la strega e l'armadio?,"select  ?o    {    <http://dbpedia.org/resource/The_Lion,_the_Witch_and_the_Wardrobe> <http://dbpedia.org/ontology/editor>  ?o    }",,no answer found,NPP
1259,Qual è l'editor di Il leone la strega e l'armadio?,"select  ?o    {    <http://dbpedia.org/resource/The_Lion,_the_Witch_and_the_Wardrobe> <http://dbpedia.org/ontology/editor>  ?o    }",,no answer found,NPP
1260,Qual era l'editor di Festa mobile autobiografia?,select  ?o    {    <http://dbpedia.org/resource/A_Moveable_Feast> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1261,Qual è l'editor di Festa mobile autobiografia?,select  ?o    {    <http://dbpedia.org/resource/A_Moveable_Feast> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1262,Qual era l'editor di L'assassinio di Roger Ackroyd?,select  ?o    {    <http://dbpedia.org/resource/The_Murder_of_Roger_Ackroyd> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1263,Qual è l'editor di L'assassinio di Roger Ackroyd?,select  ?o    {    <http://dbpedia.org/resource/The_Murder_of_Roger_Ackroyd> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1264,Qual era l'editor di La serie infernale?,select  ?o    {    <http://dbpedia.org/resource/The_A.B.C._Murders> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1265,Qual è l'editor di La serie infernale?,select  ?o    {    <http://dbpedia.org/resource/The_A.B.C._Murders> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1266,Qual era l'editor di Una teoria della giustizia?,select  ?o    {    <http://dbpedia.org/resource/A_Theory_of_Justice> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1267,Qual è l'editor di Una teoria della giustizia?,select  ?o    {    <http://dbpedia.org/resource/A_Theory_of_Justice> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1268,Qual era l'editor di Elementi Euclide?,select  ?o    {    <http://dbpedia.org/resource/Euclid's_Elements> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1269,Qual è l'editor di Elementi Euclide?,select  ?o    {    <http://dbpedia.org/resource/Euclid's_Elements> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1270,Qual era l'editor di Le ceneri di Angela romanzo?,select  ?o    {    <http://dbpedia.org/resource/Angela's_Ashes> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1271,Qual è l'editor di Le ceneri di Angela romanzo?,select  ?o    {    <http://dbpedia.org/resource/Angela's_Ashes> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1272,Qual era l'editor di Oscar e Lucinda romanzo?,select  ?o    {    <http://dbpedia.org/resource/Oscar_and_Lucinda> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1273,Qual è l'editor di Oscar e Lucinda romanzo?,select  ?o    {    <http://dbpedia.org/resource/Oscar_and_Lucinda> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1274,Qual era l'editor di I loro occhi guardavano Dio?,select  ?o    {    <http://dbpedia.org/resource/Their_Eyes_Were_Watching_God> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1275,Qual è l'editor di I loro occhi guardavano Dio?,select  ?o    {    <http://dbpedia.org/resource/Their_Eyes_Were_Watching_God> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1276,Qual era l'editor di Dalla Terra alla Luna?,select  ?o    {    <http://dbpedia.org/resource/From_the_Earth_to_the_Moon> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1277,Qual è l'editor di Dalla Terra alla Luna?,select  ?o    {    <http://dbpedia.org/resource/From_the_Earth_to_the_Moon> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1278,Qual era l'editor di I sette pilastri della saggezza?,select  ?o    {    <http://dbpedia.org/resource/Seven_Pillars_of_Wisdom> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1279,Qual è l'editor di I sette pilastri della saggezza?,select  ?o    {    <http://dbpedia.org/resource/Seven_Pillars_of_Wisdom> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1280,Qual era l'editor di La macchina della realtà?,select  ?o    {    <http://dbpedia.org/resource/The_Difference_Engine> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1281,Qual è l'editor di La macchina della realtà?,select  ?o    {    <http://dbpedia.org/resource/The_Difference_Engine> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1282,Qual era l'editor di La spia dei Dendarii?,select  ?o    {    <http://dbpedia.org/resource/Ethan_of_Athos> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1283,Qual è l'editor di La spia dei Dendarii?,select  ?o    {    <http://dbpedia.org/resource/Ethan_of_Athos> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1284,Qual era l'editor di L'assassino cieco?,select  ?o    {    <http://dbpedia.org/resource/The_Blind_Assassin> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1285,Qual è l'editor di L'assassino cieco?,select  ?o    {    <http://dbpedia.org/resource/The_Blind_Assassin> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1286,Qual era l'editor di Piombo e sangue?,select  ?o    {    <http://dbpedia.org/resource/Red_Harvest> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1287,Qual è l'editor di Piombo e sangue?,select  ?o    {    <http://dbpedia.org/resource/Red_Harvest> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1288,Qual era l'editor di Mammina cara libro?,select  ?o    {    <http://dbpedia.org/resource/Mommie_Dearest> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1289,Qual è l'editor di Mammina cara libro?,select  ?o    {    <http://dbpedia.org/resource/Mommie_Dearest> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1290,Qual era l'editor di Chi ha spostato il mio formaggio??,select  ?o    {    <http://dbpedia.org/resource/Who_Moved_My_Cheese%3F> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1291,Qual è l'editor di Chi ha spostato il mio formaggio??,select  ?o    {    <http://dbpedia.org/resource/Who_Moved_My_Cheese%3F> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1292,Qual era l'editor di Se morisse mio marito?,select  ?o    {    <http://dbpedia.org/resource/Lord_Edgware_Dies> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1293,Qual è l'editor di Se morisse mio marito?,select  ?o    {    <http://dbpedia.org/resource/Lord_Edgware_Dies> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1294,Qual era l'editor di Assassinio allo specchio romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Mirror_Crack'd_from_Side_to_Side> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1295,Qual è l'editor di Assassinio allo specchio romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Mirror_Crack'd_from_Side_to_Side> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1296,Qual era l'editor di Il mandolino del capitano Corelli romanzo?,select  ?o    {    <http://dbpedia.org/resource/Captain_Corelli's_Mandolin> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1297,Qual è l'editor di Il mandolino del capitano Corelli romanzo?,select  ?o    {    <http://dbpedia.org/resource/Captain_Corelli's_Mandolin> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1298,Qual era l'editor di Hotel New Hampshire romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Hotel_New_Hampshire> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1299,Qual è l'editor di Hotel New Hampshire romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Hotel_New_Hampshire> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1300,Qual era l'editor di Dhalgren?,select  ?o    {    <http://dbpedia.org/resource/Dhalgren> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1301,Qual è l'editor di Dhalgren?,select  ?o    {    <http://dbpedia.org/resource/Dhalgren> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1302,Qual era l'editor di Timore e tremore?,select  ?o    {    <http://dbpedia.org/resource/Fear_and_Trembling> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1303,Qual è l'editor di Timore e tremore?,select  ?o    {    <http://dbpedia.org/resource/Fear_and_Trembling> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1304,Qual era l'editor di Household Words?,select  ?o    {    <http://dbpedia.org/resource/Household_Words> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1305,Qual è l'editor di Household Words?,select  ?o    {    <http://dbpedia.org/resource/Household_Words> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1306,Qual era l'editor di Il castello del cappellaio?,select  ?o    {    <http://dbpedia.org/resource/Hatter's_Castle> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1307,Qual è l'editor di Il castello del cappellaio?,select  ?o    {    <http://dbpedia.org/resource/Hatter's_Castle> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1308,Qual era l'editor di L'arcobaleno della gravità?,select  ?o    {    <http://dbpedia.org/resource/Gravity's_Rainbow> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1309,Qual è l'editor di L'arcobaleno della gravità?,select  ?o    {    <http://dbpedia.org/resource/Gravity's_Rainbow> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1310,Qual era l'editor di La morte a Venezia?,select  ?o    {    <http://dbpedia.org/resource/Death_in_Venice> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1311,Qual è l'editor di La morte a Venezia?,select  ?o    {    <http://dbpedia.org/resource/Death_in_Venice> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1312,Qual era l'editor di Effi Briest?,select  ?o    {    <http://dbpedia.org/resource/Effi_Briest> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1313,Qual è l'editor di Effi Briest?,select  ?o    {    <http://dbpedia.org/resource/Effi_Briest> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1314,Qual era l'editor di I Buddenbrook. Decadenza di una famiglia?,select  ?o    {    <http://dbpedia.org/resource/Buddenbrooks> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1315,Qual è l'editor di I Buddenbrook. Decadenza di una famiglia?,select  ?o    {    <http://dbpedia.org/resource/Buddenbrooks> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1316,Qual era l'editor di Il giorno dello sciacallo romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Day_of_the_Jackal> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1317,Qual è l'editor di Il giorno dello sciacallo romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Day_of_the_Jackal> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1318,Qual era l'editor di Sinuhe l'egiziano romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Egyptian> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1319,Qual è l'editor di Sinuhe l'egiziano romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Egyptian> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1320,Qual era l'editor di Il sogno della camera rossa?,select  ?o    {    <http://dbpedia.org/resource/Dream_of_the_Red_Chamber> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1321,Qual è l'editor di Il sogno della camera rossa?,select  ?o    {    <http://dbpedia.org/resource/Dream_of_the_Red_Chamber> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1322,Qual era l'editor di Ottimo lavoro professore!?,select  ?o    {    <http://dbpedia.org/resource/Nice_Work> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1323,Qual è l'editor di Ottimo lavoro professore!?,select  ?o    {    <http://dbpedia.org/resource/Nice_Work> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1324,Qual era l'editor di La maschera maledetta?,select  ?o    {    <http://dbpedia.org/resource/The_Haunted_Mask> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1325,Qual è l'editor di La maschera maledetta?,select  ?o    {    <http://dbpedia.org/resource/The_Haunted_Mask> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1326,Qual era l'editor di Brevetti di Tesla?,select  ?o    {    <http://dbpedia.org/resource/List_of_Nikola_Tesla_patents> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1327,Qual è l'editor di Brevetti di Tesla?,select  ?o    {    <http://dbpedia.org/resource/List_of_Nikola_Tesla_patents> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1328,Qual era l'editor di Pasto nudo?,select  ?o    {    <http://dbpedia.org/resource/Naked_Lunch> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1329,Qual è l'editor di Pasto nudo?,select  ?o    {    <http://dbpedia.org/resource/Naked_Lunch> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1330,Qual era l'editor di L'accademia dei sogni?,select  ?o    {    <http://dbpedia.org/resource/Pattern_Recognition_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1331,Qual è l'editor di L'accademia dei sogni?,select  ?o    {    <http://dbpedia.org/resource/Pattern_Recognition_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1332,Qual era l'editor di Desperation?,select  ?o    {    <http://dbpedia.org/resource/Desperation_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1333,Qual è l'editor di Desperation?,select  ?o    {    <http://dbpedia.org/resource/Desperation_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1334,Qual era l'editor di I trasfigurati?,select  ?o    {    <http://dbpedia.org/resource/The_Chrysalids> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1335,Qual è l'editor di I trasfigurati?,select  ?o    {    <http://dbpedia.org/resource/The_Chrysalids> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1336,Qual era l'editor di La cosa da un altro mondo racconto?,select  ?o    {    <http://dbpedia.org/resource/Who_Goes_There%3F> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1337,Qual è l'editor di La cosa da un altro mondo racconto?,select  ?o    {    <http://dbpedia.org/resource/Who_Goes_There%3F> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1338,Qual era l'editor di Forte movimento?,select  ?o    {    <http://dbpedia.org/resource/Strong_Motion> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1339,Qual è l'editor di Forte movimento?,select  ?o    {    <http://dbpedia.org/resource/Strong_Motion> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1340,Qual era l'editor di Il principe del caos?,select  ?o    {    <http://dbpedia.org/resource/Prince_of_Chaos> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1341,Qual è l'editor di Il principe del caos?,select  ?o    {    <http://dbpedia.org/resource/Prince_of_Chaos> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1342,Qual era l'editor di Porno romanzo?,select  ?o    {    <http://dbpedia.org/resource/Porno_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1343,Qual è l'editor di Porno romanzo?,select  ?o    {    <http://dbpedia.org/resource/Porno_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1344,Qual era l'editor di It romanzo?,select  ?o    {    <http://dbpedia.org/resource/It_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1345,Qual è l'editor di It romanzo?,select  ?o    {    <http://dbpedia.org/resource/It_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1346,Qual era l'editor di Permutation City?,select  ?o    {    <http://dbpedia.org/resource/Permutation_City> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1347,Qual è l'editor di Permutation City?,select  ?o    {    <http://dbpedia.org/resource/Permutation_City> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1348,Qual era l'editor di L'intrepida Tiffany e i Piccoli Uomini Liberi?,select  ?o    {    <http://dbpedia.org/resource/The_Wee_Free_Men> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1349,Qual è l'editor di L'intrepida Tiffany e i Piccoli Uomini Liberi?,select  ?o    {    <http://dbpedia.org/resource/The_Wee_Free_Men> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1350,Qual era l'editor di All'anima della musica!?,select  ?o    {    <http://dbpedia.org/resource/Soul_Music_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1351,Qual è l'editor di All'anima della musica!?,select  ?o    {    <http://dbpedia.org/resource/Soul_Music_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1352,Qual era l'editor di Barbablù romanzo?,select  ?o    {    <http://dbpedia.org/resource/Bluebeard_(Vonnegut_novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1353,Qual è l'editor di Barbablù romanzo?,select  ?o    {    <http://dbpedia.org/resource/Bluebeard_(Vonnegut_novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1354,Qual era l'editor di Febbre a 90'?,select  ?o    {    <http://dbpedia.org/resource/Fever_Pitch> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1355,Qual è l'editor di Febbre a 90'?,select  ?o    {    <http://dbpedia.org/resource/Fever_Pitch> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1356,Qual era l'editor di Come diventare buoni?,select  ?o    {    <http://dbpedia.org/resource/How_to_Be_Good> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1357,Qual è l'editor di Come diventare buoni?,select  ?o    {    <http://dbpedia.org/resource/How_to_Be_Good> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1358,Qual era l'editor di Operazione tuono?,select  ?o    {    <http://dbpedia.org/resource/Thunderball_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1359,Qual è l'editor di Operazione tuono?,select  ?o    {    <http://dbpedia.org/resource/Thunderball_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1360,Qual era l'editor di Principles of Compiler Design?,select  ?o    {    <http://dbpedia.org/resource/Principles_of_Compiler_Design> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1361,Qual è l'editor di Principles of Compiler Design?,select  ?o    {    <http://dbpedia.org/resource/Principles_of_Compiler_Design> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1362,Qual era l'editor di La lettera scarlatta?,select  ?o    {    <http://dbpedia.org/resource/The_Scarlet_Letter> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1363,Qual è l'editor di La lettera scarlatta?,select  ?o    {    <http://dbpedia.org/resource/The_Scarlet_Letter> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1364,Qual era l'editor di La signora Craddock?,select  ?o    {    <http://dbpedia.org/resource/Mrs_Craddock> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
1365,Qual è l'editor di La signora Craddock?,select  ?o    {    <http://dbpedia.org/resource/Mrs_Craddock> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
